Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Ad CPM (USD),Ad impressions,Estimated earnings (USD),Link Clicks,Negative feedback from users: Hide all
1.22114E+17,6.15844E+13,Juankada Evo,"💘 Love is in the game! 💘
Come and play with us this Month of Hearts and let the fun begin!
Spread love, share joy, and manifest your favorite color here at 🎨 ColorGame Live!
Let’s make every win full of heart! ❤️🎉",,0,1/31/2026 12:22,N/A,https://www.facebook.com/photo.php?fbid=122114361201147740&set=a.122100252165147740&type=3,0,0,Photos,,,,,Lifetime,202,77,13,12,0,1,7,7,,0,,,,,,,
1.22114E+17,6.15844E+13,Juankada Evo,Juankada Evo updated their cover photo.,,0,1/31/2026 12:23,N/A,https://www.facebook.com/photo.php?fbid=122114361303147740&set=a.122100254679147740&type=3,0,0,Photos,,,,,Lifetime,0,0,3,3,0,0,0,,,0,,,,,,,
1.22115E+17,6.15844E+13,Juankada Evo,"ANG HIRAP PALA!😆

Paturo Master!✌🏻

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel Juan365 Juan365 Studios",,0,2/1/2026 16:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02Lhcy9yXc1UYLMFhQ3LxxoitYvo6dUR4cq1rGeTT9EnRvKo5tUpQZYb3DUdTBbwagl&id=61584432221426,0,0,Photos,,,,,Lifetime,299,120,15,9,6,0,18,18,,0,,,,,,,
1.22115E+17,6.15844E+13,Juankada Evo,"First MONDAY of FEBRUARY!! Muntikan na masuspend ang pasok sa lakas ng dating ni Juankada Evo 😎😂 Let's Welcome the Month of LOVE with happiness and joy. Goodvibes Always JUANKADA!

#Juan365Studios #Juan365 #JuankadaEvo #evonation  #fypシ #trendingreel",,0,2/1/2026 22:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Sgajo5DksLZ9po31N5pggP3YHtnJGhQVE38uUdgnMt2vajaMtY1K8pndTKmbpdWNl&id=61584432221426,0,0,Photos,,,,,Lifetime,177,73,13,10,3,0,13,12,1,0,,,,,,,1
1.22115E+17,6.15844E+13,Juankada Evo,"Ganito TUMAWAG ng ULAN!! 😆✌🏻

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel","Ganito TUMAWAG ng ULAN!! 😆✌🏻

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel",39,2/2/2026 2:00,N/A,https://www.facebook.com/reel/2676354686056306/,1,0,Videos,,,,,Lifetime,106,55,5,4,1,0,6,6,,0,756.362,9.822,0,0,0,,
1.22115E+17,6.15844E+13,Juankada Evo,"Pare peace na! 

#juan365studio #Juan365 #JuankadaEvo #evonation #fypviralシ #trendingreelsvideo","Pare peace na! 

#juan365studio #Juan365 #JuankadaEvo #evonation #fypviralシ #trendingreelsvideo",12,2/2/2026 15:08,N/A,https://www.facebook.com/reel/2869474966594887/,0,0,Videos,,,,,Lifetime,248,131,11,9,2,0,13,13,,0,1241.327,7.615,0,0,0,,
1.22115E+17,6.15844E+13,Juankada Evo,"LOVE MONTH na! LUCK is in COLOR GAME LIVE!!

Watch & play live with Juankada EVO

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel",,0,2/3/2026 0:03,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02tzgd5AdLK78ufsuW1X4Jm9EZBRbtRd39a7serVSPgURGtHmHu9Bwa2tKkXAr9tffl&id=61584432221426,0,0,Photos,,,,,Lifetime,206,78,8,7,1,0,7,7,,0,,,,,,,
1.22115E+17,6.15844E+13,Juankada Evo,"Midweek na… don’t miss out 🤩
Color Game LIVE with Juankada EVO

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel",,0,2/4/2026 0:02,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02X4PKxrKpy9wHzCxxHdUGKDSUvVHJjUbt9XAhLesuNoSgkyTiVjLtx7RHetJgAt6kl&id=61584432221426,0,0,Photos,,,,,Lifetime,161,62,6,5,1,0,3,3,,0,,,,,,,
1.22115E+17,6.15844E+13,Juankada Evo,"Swabehan sa moves kasama si Baby girl Juanababe Sena 😎

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel Juan365 Juan365 Studios","Swabehan sa moves kasama si Baby girl @[61580361006776:2048:Juanababe Sena] 😎

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel @[61572881214141:2048:Juan365] @[61578179424678:2048:Juan365 Studios]",16,2/5/2026 20:30,N/A,https://www.facebook.com/reel/782369124256128/,1,0,Videos,,,,,Lifetime,203,120,9,7,1,1,9,9,,0,1412.789,10.019,0,0,0,,
1.22115E+17,6.15844E+13,Juankada Evo,"TGIF!! LUCK starts with COLOR GAME LIVE!🔥 Maki PARTY kasama si Juankada Evo! 

Come and Play with us 2PM up to 10PM!! 

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreelsvideo #fypviralシ","TGIF!! LUCK starts with COLOR GAME LIVE!🔥 Maki PARTY kasama si Juankada Evo! 

Come and Play with us 2PM up to 10PM!! 

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreelsvideo #fypviralシ",35,2/5/2026 22:30,N/A,https://www.facebook.com/reel/2347165815782333/,0,0,Videos,,,,,Lifetime,104,61,7,6,1,0,2,2,,0,1018.334,12.572,0,0,0,,
1.22115E+17,6.15844E+13,Juankada Evo,"Girl i ain't PLAYBOY!! Gameboy lang nilalaro ko😉

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel #juanababesena  Juan365 Juan365 Studios","Girl i ain't PLAYBOY!! Gameboy lang nilalaro ko😉

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel #juanababesena  @[61572881214141:2048:Juan365] @[61578179424678:2048:Juan365 Studios]",16,2/6/2026 2:00,N/A,https://www.facebook.com/reel/1207093508259837/,1,0,Videos,,,,,Lifetime,175,116,6,5,1,0,12,12,,0,1118.33,8.805,0,0,0,,
1.22115E+17,6.15844E+13,Juankada Evo,"Did she get YOUR ATTENTION? 👀

#Juan365Studios #Juan365 #colorgamelive  #JuankadaEvo #evonation #fypシ #trendingreelsvideo Juan365 Juan365 Studios","Did she get YOUR ATTENTION? 👀

#Juan365Studios #Juan365 #colorgamelive  #JuankadaEvo #evonation #fypシ #trendingreelsvideo @[61572881214141:2048:Juan365] @[61578179424678:2048:Juan365 Studios]",11,2/6/2026 17:58,N/A,https://www.facebook.com/reel/4249846658564063/,0,0,Videos,,,,,Lifetime,241,161,9,8,1,0,6,6,,0,1152.89,6.404,0,0,0,,
1.22115E+17,6.15844E+13,Juankada Evo,"WEEKEND Vibe! TARA NA SA LIVE!
Juankada Evo na bahala sa LUCKY COLOR mo! 🔴🟡🟠🔵🟢⚪️","WEEKEND Vibe! TARA NA SA LIVE!
Juankada Evo na bahala sa LUCKY COLOR mo! 🔴🟡🟠🔵🟢⚪️",39,2/7/2026 0:22,N/A,https://www.facebook.com/reel/1210462224078520/,0,0,Videos,,,,,Lifetime,109,67,8,6,2,0,8,8,,0,1075.184,12.799,0,0,0,,
1.22115E+17,6.15844E+13,Juankada Evo,"No rush… just us and the music

#Juan365Studios #Juan365 #colorgamelive  #JuankadaEvo #evonation #fypシ #trendingreel Juan365 Juan365 Studios","No rush… just us and the music

#Juan365Studios #Juan365 #colorgamelive  #JuankadaEvo #evonation #fypシ #trendingreel @[61572881214141:2048:Juan365] @[61578179424678:2048:Juan365 Studios]",16,2/7/2026 20:21,N/A,https://www.facebook.com/reel/1230868939184796/,0,0,Videos,,,,,Lifetime,276,186,11,10,1,0,12,12,,0,1704.19,8.436,0,0,0,,
1.22116E+17,6.15844E+13,Juankada Evo,"🎵 𝐆𝐔𝐄𝐒𝐒 𝐓𝐇𝐄 𝐒𝐎𝐍𝐆 & 𝐖𝐈𝐍 𝐅𝐑𝐄𝐄 𝐂𝐑𝐄𝐃𝐈𝐓𝐒! 🎵

🏆 𝟏𝟎 𝐋𝐔𝐂𝐊𝐘 𝐖𝐈𝐍𝐍𝐄𝐑𝐒 gets 𝟐𝟎𝟎 𝐅𝐑𝐄𝐄 𝐂𝐑𝐄𝐃𝐈𝐓𝐒

📌 MECHANICS:
1️⃣ 𝐅𝐨𝐥𝐥𝐨𝐰 our page (https://www.facebook.com/Juan365Studios/)
2️⃣ 𝐒𝐡𝐚𝐫𝐞 this post and 𝐭𝐚𝐠 𝟑 𝐟𝐫𝐢𝐞𝐧𝐝𝐬
3️⃣ 𝐂𝐨𝐦𝐦𝐞𝐧𝐭 your song guess
4️⃣ Drop a screenshot + your Member ID in the comments

#Juan365 #Juan365Studios #AllInJuanSaSaya #Juankada #JuankadaEvo",,0,2/9/2026 10:13,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid026mTzQEVN58VRxs4jNmTeyHsL1h3BmWRvxivHZbjwc2hgZGMNM5hDVEgvq2hgWsaVl&id=61584432221426,0,1,Videos,,,,,Lifetime,97,55,8,5,3,0,24,24,,0,,,,,,,
1.22116E+17,6.15844E+13,Juankada Evo,"Feeling LUCKY TODAY? 👀
Prove it sa Color Game LIVE! Bet your LUCKY COLOR NOW!

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel #carpediem",,0,2/10/2026 1:26,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02dyjVCtcgZm5CUn6yDZcnzJP81JAa5hmBBLtRYXYJXrD8k4tCjFpbYA36rKVcJUGZl&id=61584432221426,0,0,Photos,,,,,Lifetime,164,69,4,3,1,0,2,2,,0,,,,,,,
1.22116E+17,6.15844E+13,Juankada Evo,"MOVES that will hit the JACKPOT!🤩

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel","MOVES that will hit the JACKPOT!🤩

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel",18,2/10/2026 2:00,N/A,https://www.facebook.com/reel/1954502868819063/,1,0,Videos,,,,,Lifetime,264,211,11,9,2,0,8,8,,0,1538.992,7.225,0,0,0,,
1.22116E+17,6.15844E+13,Juankada Evo,"Swabe sa galaw, solid sa dating!
Comment ""Swabe"" if approved 😁

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel","Swabe sa galaw, solid sa dating!
Comment ""Swabe"" if approved 😁

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel",21,2/10/2026 17:00,N/A,https://www.facebook.com/reel/2125856764825829/,1,0,Videos,,,,,Lifetime,248,200,19,16,3,0,13,13,,0,1645.97,7.837,0,0,0,,
1.22116E+17,6.15844E+13,Juankada Evo,"Ano sa tingin mo ang LUCKY COLOR TODAY?

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel","Ano sa tingin mo ang LUCKY COLOR TODAY?

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel",41,2/11/2026 22:00,uploaded,https://www.facebook.com/reel/886465897566857/,1,0,Videos,,,,,Lifetime,93,65,6,5,1,0,6,6,,0,885.771,13.026,0,0,0,,
1.22116E+17,6.15844E+13,Juankada Evo,"THURSDAY feels? Same! 🤪
Good thing may COLOR GAME LIVE! 😍 

Watch And Play with us!!! 2PM - 10PM.

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel #carpediem",,0,2/12/2026 1:17,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid035kbobmngFUBBnHSVeFEiYZceYcnbSPQsFGHYKMMDLG5ddtdbUmsS6WDPRTNLQZS6l&id=61584432221426,0,0,Photos,,,,,Lifetime,141,64,3,2,0,1,2,,2,0,,,,,,,
1.22116E+17,6.15844E+13,Juankada Evo,"ROCK that FRIDAY the 13th day! 🤘🏻

#Juan365Studios #Juan365 #colorgamelive  #JuankadaEvo #evonation #fypシ #trendingreel","ROCK that FRIDAY the 13th day! 🤘🏻

#Juan365Studios #Juan365 #colorgamelive  #JuankadaEvo #evonation #fypシ #trendingreel",10,2/12/2026 19:19,mixed,https://www.facebook.com/reel/791936643924852/,0,0,Videos,,,,,Lifetime,206,116,12,7,3,2,3,3,,0,802.804,5.146,0,0,0,,
1.22116E+17,6.15844E+13,Juankada Evo,"Rock on!!!! it's Friday! Swerte ka ngayon Juankada! Choose your LUCKY COLOR!

Tara na COLOR GAME LIVE with Juankada Evo!

Come and Play with us! 2PM - 10PM!!! 

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel",,0,2/12/2026 22:39,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid06y3VtB2jkax2amZRtvX7cyMkRcM2MeewU7mPMwHY9kxTKcymd3nZ7snZoBSQhp7zl&id=61584432221426,0,0,Photos,,,,,Lifetime,1392,540,19,7,2,10,26,21,5,0,,,,,,,
1.22116E+17,6.15844E+13,Juankada Evo,"Can you be my VALENTINE DATE?
Let's ROCK this DAY🥰

#Juan365Studios #Juan365 #valentinesday #JuankadaEvo #evonation #fypシ #trendingreel","Can you be my VALENTINE DATE?
Let's ROCK this DAY🥰

#Juan365Studios #Juan365 #valentinesday #JuankadaEvo #evonation #fypシ #trendingreel",16,2/13/2026 21:00,N/A,https://www.facebook.com/reel/1936824353537570/,0,0,Videos,,,,,Lifetime,65,39,5,4,1,0,2,2,,0,347.683,7.558,0,0,0,,
1.22116E+17,6.15844E+13,Juankada Evo,"Bulaklak ❌
Chocolate ❌
COLOR GAME LIVE ✔️😎😍

Nasa Live ang tunay na SWERTE at PAGIBIG basta kasama si Juankada Evo! 🥰

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel #valentinesday #carpediem","Bulaklak ❌
Chocolate ❌
COLOR GAME LIVE ✔️😎😍

Nasa Live ang tunay na SWERTE at PAGIBIG basta kasama si Juankada Evo! 🥰

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel #valentinesday #carpediem",54,2/13/2026 23:48,N/A,https://www.facebook.com/reel/893090336942346/,0,0,Videos,,,,,Lifetime,65,43,5,5,0,0,4,4,,0,878.248,17.22,0,0,0,,
1.22116E+17,6.15844E+13,Juankada Evo,"TARA NIGHT RIDE? ✊😎

#Juan365Studios #Juan365 #valentinesday #JuankadaEvo #evonation #fypシ #trendingreel","TARA NIGHT RIDE? ✊😎

#Juan365Studios #Juan365 #valentinesday #JuankadaEvo #evonation #fypシ #trendingreel",25,2/14/2026 2:10,N/A,https://www.facebook.com/reel/1234265861416946/,1,0,Videos,,,,,Lifetime,104,81,5,3,2,0,3,3,,0,540.225,6.069,0,0,0,,
1.22116E+17,6.15844E+13,Juankada Evo,"CUTE Moves?

#Juan365Studios #Juan365 #colorgamelive  #JuankadaEvo #evonation #fypageシ #trendingreel","CUTE Moves?

#Juan365Studios #Juan365 #colorgamelive  #JuankadaEvo #evonation #fypageシ #trendingreel",13,2/14/2026 20:58,N/A,https://www.facebook.com/reel/1561876948369378/,0,0,Videos,,,,,Lifetime,119,95,6,5,1,0,5,5,,0,603.235,6.417,0,0,0,,
1.22116E+17,6.15844E+13,Juankada Evo,"COUNT MY BANDS UP!

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel","COUNT MY BANDS UP!

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel",16,2/15/2026 5:10,uploaded,https://www.facebook.com/reel/1188366306410657/,1,0,Videos,,,,,Lifetime,173,117,10,9,1,0,8,8,,0,1036.708,8.293,0,0,0,,
1.22116E+17,6.15844E+13,Juankada Evo,"CUTE VIBES Monday! 😍🫰🏻

#Juan365Studios #Juan365 #colorgamelive  #JuankadaEvo #evonation #fypシ #trendingreel","CUTE VIBES Monday! 😍🫰🏻

#Juan365Studios #Juan365 #colorgamelive  #JuankadaEvo #evonation #fypシ #trendingreel",13,2/15/2026 18:56,N/A,https://www.facebook.com/reel/1223501533298417/,0,0,Videos,,,,,Lifetime,178,143,11,9,1,1,9,9,,0,848.166,5.692,0,0,0,,
1.22116E+17,6.15844E+13,Juankada Evo,"WALK IT OUT! 

#Juan365Studios #Juan365 #workitout  #JuankadaEvo #evonation #fypシ #trendingreel","WALK IT OUT! 

#Juan365Studios #Juan365 #workitout  #JuankadaEvo #evonation #fypシ #trendingreel",30,2/16/2026 14:42,N/A,https://www.facebook.com/reel/1248276673921367/,0,0,Videos,,,,,Lifetime,136,90,9,8,1,0,18,18,,0,1497.411,14.537,0,0,0,,
1.22117E+17,6.15844E+13,Juankada Evo,"A Beautiful morning! Good morning Juankada's! 
Come and play with us 6AM to 2PM here at COLORGAME LIVE!! 

💜💙💚💛🧡❤

Let's enjoy and have some fun!!! 

#Juan365Studios #Juan365 #ColorGameLive #JuankadaEvo #evonation #fypシ #trendingreel #carpediem","A Beautiful morning! Good morning Juankada's! 
Come and play with us 6AM to 2PM here at COLORGAME LIVE!! 

💜💙💚💛🧡❤

Let's enjoy and have some fun!!! 

#Juan365Studios #Juan365 #ColorGameLive #JuankadaEvo #evonation #fypシ #trendingreel #carpediem",60,2/17/2026 14:28,N/A,https://www.facebook.com/reel/4292544607686999/,0,0,Videos,,,,,Lifetime,54,48,6,4,2,0,6,6,,0,1007.38,23.985,0,0,0,,
1.22117E+17,6.15844E+13,Juankada Evo,"LIVING THE MOMENTS! 😎

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel","LIVING THE MOMENTS! 😎

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel",19,2/19/2026 2:05,uploaded,https://www.facebook.com/reel/3197341590565414/,1,0,Videos,,,,,Lifetime,82,68,14,12,2,0,8,8,,0,463.9,7.028,0,0,0,,
1.22117E+17,6.15844E+13,Juankada Evo,"It’s finally Friday! Happy Friday Juankada's 

Let's start the day right with positive Energy! 
Come and Play with us, Only here at COLORGAME LIVE!!! 

LET THE FUN BEGIN! 6AM-2PM! 

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel #carpediem #fridayfeels",,0,2/19/2026 15:46,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0ZQ8ohDzxCqmHhvT5AMftKVWjwkhGtqYZAfXBqgvd77EohHw7MB5VAhwa2aoNshBMl&id=61584432221426,0,0,Photos,,,,,Lifetime,185,89,6,5,1,0,7,5,2,0,,,,,,,
1.22117E+17,6.15844E+13,Juankada Evo,,,0,2/20/2026 8:55,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02LdFdH6yiiPtVSu1rCc6LPAFQnHwCR66BqU1iKw9jjox9Rjw2XGPuiRtX7uwx3c3sl&id=61584432221426,0,1,Photos,,,,,Lifetime,47,22,2,2,0,0,3,2,1,0,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"𝐆𝐨𝐨𝐝 𝐯𝐢𝐛𝐞𝐬 𝐥𝐚𝐧𝐠 𝐬𝐚 𝐰𝐨𝐫𝐤 𝐑𝐎𝐂𝐊𝐄𝐑𝐒  𝐩𝐚𝐫𝐚 𝐦𝐚 𝐚𝐭𝐭𝐫𝐚𝐜𝐭 𝐧𝐚𝐭𝐢𝐧 𝐚𝐧𝐠 𝐩𝐨𝐬𝐢𝐭𝐢𝐯𝐞 𝐞𝐧𝐞𝐫𝐠𝐲 𝐬𝐚 𝐰𝐨𝐫𝐤!🤣

#Juan365 #JuanStudios  #JuankadaGeoff",11,2/20/2026 2:46,N/A,https://www.facebook.com/reel/1283966983593437/,0,0,Videos,,,,,Lifetime,203,119,22,15,6,1,14,14,,0,1285.523,10.122,0,0,0,,
1.22193E+17,6.15659E+13,Juankada Geoff,,,0,2/19/2026 23:40,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid034ypnegM5cjQEqytr9jSSHqZgSLwWfpk58tkH5pBkqG6w91kNWqdjvfrKm6VvsWVMl,0,1,Photos,,,,,Lifetime,44,18,3,2,1,0,1,1,,0,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,,,0,2/19/2026 23:40,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02YLebhuBg6m5AYJh4JKz9QeKTSbXyThjsyKrUB2cV4Re86ThpbHuof6eknc77W2WWl,0,1,Photos,,,,,Lifetime,96,47,6,5,1,0,3,,3,0,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,,,0,2/19/2026 23:40,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid026EfkT5evGmjFYJkVU3BStYRn9i72fMCARqNgmctkngNkqY7wpAyRD4RHwL1UC2v3l,0,1,Text,,,,,Lifetime,42,33,8,4,4,0,4,4,,0,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,,,0,2/19/2026 23:40,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0auW9wMneuBirqFUMd3mGp2GjGXMcCuAF5FHvFHxJGb8sC39CHqQ2iYWAgNkTE9t3l,0,1,Photos,,,,,Lifetime,55,29,3,1,2,0,1,1,,0,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,,,0,2/19/2026 23:40,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0GeVXSrUzfFdpSwHHSNog416SRfui7cBgWwgbe2qDRykrvNCDmPs9D8SsbhaD6wVZl,0,1,Photos,,,,,Lifetime,65,35,3,1,2,0,1,1,,0,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,"𝑺𝒕𝒓𝒂𝒊𝒈𝒉𝒕 𝒐𝒖𝒕𝒕𝒂 𝒕𝒉𝒆 ‘90𝒔 (𝒐𝒓 𝒊𝒔 𝒊𝒕 𝒕𝒉𝒆 ‘80𝒔?) 📼✨
2pm to 10pm vibes

#Juan365 #JuanStudios #JuankadaGeoff #retro",,0,2/19/2026 22:52,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0K9rKxc32KWwXkDvFT17BtB3dzC9fiK56AocJGu83RVbgA6jaff6LPXrNAGgxM4yPl,0,0,Photos,,,,,Lifetime,330,177,11,8,2,1,9,3,6,0,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,"May mga rounds na natatapos pero sa 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐢𝐯𝐞, hindi natatapos ang saya! 😎

Kahit anong oras ka dumaan,
bukas kami para sa’yo, 𝟐𝟒/𝟕! ✨

#Juan365 #Juan365Studios #AllInJuanSaSaya #Juankada",,0,2/19/2026 18:20,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02R2uxRYp82TR2ytejhFMr2pS35h8ZBAPxioxTHjhtSL9wu1Xb5VuSzKaSLggKsDKUl,0,1,Photos,,,,,Lifetime,100,55,6,3,1,2,1,,1,0,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"𝐓𝐚𝐦𝐚 𝐛𝐚 𝐭𝐨? 🤔
𝑴𝒂𝒚 𝒂𝒍𝒂𝒎 𝒌𝒂 𝒃𝒂 𝒏𝒂 𝒎𝒂𝒔 𝒕𝒂𝒎𝒂𝒏𝒈 𝒘𝒂𝒚 𝒔𝒂 𝒑𝒂𝒈𝒌𝒂𝒎𝒐𝒕 𝒏𝒈 𝒏𝒂𝒏𝒈𝒂𝒏𝒈𝒂𝒕𝒊? 

#Juan365 #JuanStudios  #JuankadaGeoff #Rockers",42,2/19/2026 4:09,N/A,https://www.facebook.com/reel/1238564264459438/,0,0,Videos,,,,,Lifetime,214,104,37,15,11,11,36,36,,0,2169.699,14.181,0,0,0,,
1.22193E+17,6.15659E+13,Juankada Geoff,"🎲 OOTD inspired by the DICE!
🔴 Red ⚪ White 🟢 Green 🔵 Blue

Kung anong kulay suot namin… baka ‘yon na ang tatama sa’yo today! 😏
Color Game mode: READY. 🔥

#Juan365 #ColorGame #Rockers",,0,2/18/2026 22:39,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0rjxfKo7GVKmCSh3ZQZkf7Pt7nq6AdKbL9kqEAGPLjN6RQEuu5ByqF1Juxc6ZgPuql,0,0,Photos,,,,,Lifetime,644,270,32,22,6,4,26,9,17,0,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,"🤟🏽morning selfie 🤳 

#JuanKadaGeoff #goodmorning #JuanKada #rockers #Juan365",,0,2/18/2026 15:00,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0mHMq92VXJhtVW47NnSZWmnfebhUn11qHQ1q6UeNu83UfXnKucdovVgQ5Xynbb31Al,0,0,Photos,,,,,Lifetime,371,168,21,15,4,2,11,8,3,0,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"𝐑𝐨𝐜𝐤𝐬𝐭𝐚𝐫 🤘

𝐋𝐢𝐯𝐢𝐧𝐠 𝐭𝐡𝐞 𝐫𝐨𝐜𝐤𝐬𝐭𝐚𝐫 𝐥𝐢𝐟𝐞 𝐰𝐡𝐢𝐥𝐞 𝐛𝐫𝐢𝐧𝐠𝐢𝐧𝐠 𝐭𝐡𝐞 𝐡𝐞𝐚𝐭 𝐭𝐨 𝐭𝐡𝐞 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐚𝐭 𝐉𝐮𝐚𝐧𝟑𝟔𝟓!

#Juan365 #JuanStudios  #JuankadaGeoff #Rockers",24,2/18/2026 3:50,N/A,https://www.facebook.com/reel/1202112398742552/,0,0,Videos,,,,,Lifetime,154,117,13,9,4,0,8,8,,0,1050.525,8.754,0,0,0,,
1.22193E+17,6.15659E+13,Juankada Geoff,"BLACK 🖤 + DENIM 👖 = GAME FACE ON.
2PM to 10PM tayo mga ROCKERS! 🎤🔥

Ready na ba kayo maglaro?
Baka IKAW na ang next na mag-JACKPOT mamaya! 💸 See you LIVE at Juan365! 🎲✨

#JuanKadaGeoff #Juan365 #JuanKada #colorgame #AllInJuanSaSaya #rockers #Juan365Studios",,0,2/17/2026 22:39,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02ea8knjMh17aRxSrgpReT7wR81wrFvbaDph7Z1HQBFVcbNuhDgAD4wwyzyiE6ZSpjl,0,0,Photos,,,,,Lifetime,570,259,18,15,2,1,27,10,17,0,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,JuanKadaGeoff,"𝑨𝒌𝒐 𝒍𝒂𝒏𝒈 𝒚𝒂𝒕𝒂 𝒂𝒏𝒈 𝒏𝒂𝒈𝒌𝒂 “𝒕𝒆𝒂𝒓” 𝒔𝒂 𝒋𝒐𝒌𝒆 𝒌𝒐 🤭

#Juan365 #JuanStudios  #JuankadaGeoff #Rockers",33,2/17/2026 3:03,N/A,https://www.facebook.com/reel/1577600473476221/,0,0,Videos,,,,,Lifetime,160,88,18,14,3,1,12,12,,0,1263.79,11.811,0,0,0,,
