Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Link Clicks,Negative feedback from users: Hide
1.22118E+17,6.15857E+13,Juankada Ellise,"Walang pakielamanan!😏

#JuankadaEllise #Juan365Studios #fyp #reels","Walang pakielamanan!😏

#JuankadaEllise #Juan365Studios #fyp #reels",8,3/13/2026 6:34,N/A,https://www.facebook.com/reel/25735192649496283/,0,0,Videos,,,,,Lifetime,2522,1462,14,11,3,0,14,,13,12313.964,8.138,0,0,0,,1,
1.22118E+17,6.15857E+13,Juankada Ellise,"Morningshift + 4hours duty!!! 🤗

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,3/13/2026 4:08,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid06kw592XUNU3a6nkvkH2x93qXS2PnxUP7kRMawNxJ5rZ5mx3743ELuQsAnWBi6myvl&id=61585679673115,0,0,Photos,,,,,Lifetime,113,43,4,2,2,0,7,1,6,,,,,,,,
1.22118E+17,6.15857E+13,Juankada Ellise,"Apaka sakit ng likod ko sir😅

#JuankadaEllise #Juan365Studios #fyp #reels #relate","Apaka sakit ng likod ko sir😅

#JuankadaEllise #Juan365Studios #fyp #reels #relate",8,3/13/2026 3:59,N/A,https://www.facebook.com/reel/1994375164828928/,0,0,Videos,,,,,Lifetime,4070,2135,19,17,2,0,9,,6,21293.177,9.722,0,0,0,,3,
1.22118E+17,6.15857E+13,Juankada Ellise,"Seeyou tomorrow mga juankada! 6AM-2PM ❤️

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,3/12/2026 6:09,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0BJnVRuc59j1PnXDpvWCQBQ6dJX1qEVgDU7ZQFYr1q6YLJrUGPVzdxJRDqPfpQkj8l&id=61585679673115,0,0,Photos,,,,,Lifetime,138,61,3,3,0,0,1,1,,,,,,,,,
1.22117E+17,6.15857E+13,Juankada Ellise,"genggeng 🖤🤙🏻

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,3/11/2026 6:53,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid035DNwjdV45jrKLv2qobZgrcyDQ3xguLc81vTkCcnSHeYFg94vwsN1nyMrMwcpDUSEl&id=61585679673115,0,0,Photos,,,,,Lifetime,141,57,6,4,2,0,10,2,8,,,,,,,,
1.22117E+17,6.15857E+13,Juankada Ellise,🎉🥳,,0,3/10/2026 6:28,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02utgQuTRyZhDCJoqDrZYSnf4VNiaSbtt58YnrC2hHVxXLmfob2uFkMgMffn8a7bCRl&id=61585679673115,0,1,Photos,,,,,Lifetime,91,41,3,3,0,0,2,,2,,,,,,,,
1.22117E+17,6.15857E+13,Juankada Ellise,❤️❤️❤️,,0,3/10/2026 6:27,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02xR2CRo8sjzDKVWnccsKPGzfqZrzUMpdGerN61hLN6dC4cCxE3eZ3BRiGi9imtdFNl&id=61585679673115,0,1,Text,,,,,Lifetime,26,17,3,2,1,0,4,,4,,,,,,,,
1.22117E+17,6.15857E+13,Juankada Ellise,"HI ❤️

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,3/10/2026 5:04,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02qzwdDJkinTYLgnAAGyizNqLin4Ut9dRCAtHkPiVU5uTwjyNxuTE2dXVDjbCs4EKWl&id=61585679673115,0,0,Photos,,,,,Lifetime,86,43,2,2,0,0,3,3,,,,,,,,,
1.22117E+17,6.15857E+13,Juankada Ellise,"Kaya't  yumakap siya sakin at akoy hinalikan✨🎶

#JuankadaEllise #Juan365Studios #fyp #reels","Kaya't  yumakap siya sakin at akoy hinalikan✨🎶

#JuankadaEllise #Juan365Studios #fyp #reels",13,3/10/2026 2:30,mixed,https://www.facebook.com/reel/1453913699460516/,1,0,Videos,,,,,Lifetime,40,21,4,3,1,0,3,,3,147.835,5.097,0,0,0,,,
1.22117E+17,6.15857E+13,Juankada Ellise,,,0,3/9/2026 16:37,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid033TA9Rw418PfgQJfyWSR79Xbyry8EeWCNhkLCE1VWFbY5xFUPCuudWbYsMX6j6BXnl&id=61585679673115,0,1,Photos,,,,,Lifetime,48,26,2,2,0,0,0,,,,,,,,,,
1.22117E+17,6.15857E+13,Juankada Ellise,"Back to back X50 kanina!!! ❤️🎉🥳

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,3/9/2026 2:35,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02wC2yc4ZNJSaUoC8hPqUbpf1NRktH7kY9CNgLecBKqCAWSvxeKgiBSHasP12diPbcl&id=61585679673115,0,0,Photos,,,,,Lifetime,88,52,1,1,0,0,3,2,1,,,,,,,,
1.22117E+17,6.15857E+13,Juankada Ellise,"Landi mo kase😝😋

#JuankadaEllise  #AllinJuanSaSaya #reels #fyp","Landi mo kase😝😋

#JuankadaEllise  #AllinJuanSaSaya #reels #fyp",11,3/9/2026 2:02,mixed,https://www.facebook.com/reel/948062501013807/,1,0,Videos,,,,,Lifetime,2949,1948,12,11,1,0,7,,6,17953.453,9.085,0,0,0,,1,
1.22117E+17,6.15857E+13,Juankada Ellise,"GRABE X150‼️ Seeyou tomorrow 6AM-2PM!! ❤️

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,3/8/2026 6:47,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0295oksLN5KB4Lx5G5tfigkDfofh8Rm3QWYFrc2XyiCZSpbGQCRjzmm5XUUZyCRvPgl&id=61585679673115,0,0,Photos,,,,,Lifetime,99,48,8,7,1,0,2,1,1,,,,,,,,
1.22117E+17,6.15857E+13,Juankada Ellise,"𝐆𝐨𝐨𝐝 𝐦𝐨𝐫𝐧𝐢𝐧𝐠🌞✨

#JuankadaEllise  #AllinJuanSaSaya #reels #fyp","𝐆𝐨𝐨𝐝 𝐦𝐨𝐫𝐧𝐢𝐧𝐠🌞✨

#JuankadaEllise  #AllinJuanSaSaya #reels #fyp",16,3/7/2026 18:00,N/A,https://www.facebook.com/reel/1466527968167078/,1,0,Videos,,,,,Lifetime,55,34,10,8,2,0,8,,8,353.105,8.407,0,0,0,,,
1.22117E+17,6.15857E+13,Juankada Ellise,"Ngayon araw nagbigay tayo ng 3 MINOR!!
10AM to 6PM bukas, Seeyaaaah! ❤️

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,3/7/2026 5:58,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0LtEANgBpqaGAmLdyhyBta6fsw9eFKuteko5skpv7X7ZdYdeqs2sMBdrXNGJZ9AhBl&id=61585679673115,0,0,Photos,,,,,Lifetime,102,59,6,5,1,0,4,1,3,,,,,,,,
1.22117E+17,6.15857E+13,Juankada Ellise,"Papakuha kaba kasi?! wag mong pilitin aa tumawag pa ako ng sampong santo ha😜

#JuankadaEllise  #AllinJuanSaSaya #reels #fyp","Papakuha kaba kasi?! wag mong pilitin aa tumawag pa ako ng sampong santo ha😜

#JuankadaEllise  #AllinJuanSaSaya #reels #fyp",9,3/7/2026 1:01,mixed,https://www.facebook.com/reel/1331711892337874/,1,0,Videos,,,,,Lifetime,42,24,3,3,0,0,4,,4,171.777,6.134,0,0,0,,,
1.22117E+17,6.15857E+13,Juankada Ellise,"Photoshoot!  🤍

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,3/6/2026 7:01,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02QEqd4cE3m7xHRbLdj3hsDMABqn2DdPmH7ptkDM84bB4nF6T9mawJwqK8dGWnGRAAl&id=61585679673115,0,0,Photos,,,,,Lifetime,116,50,7,6,1,0,5,4,1,,,,,,,,
1.22117E+17,6.15857E+13,Juankada Ellise,"Kanino kami babalik?! kaloka💃✨ 

#JuankadaEllise #JuankadaCharm #AllinJuanSaSaya #reels","Kanino kami babalik?! kaloka💃✨ 

#JuankadaEllise #JuankadaCharm #AllinJuanSaSaya #reels",11,3/6/2026 1:01,mixed,https://www.facebook.com/reel/1753567508955446/,1,0,Videos,,,,,Lifetime,54,38,8,6,2,0,8,,8,301.572,8.377,0,0,0,,,
1.22117E+17,6.15857E+13,Juankada Ellise,"Seeyou tomorrow Juankada (2pm - 10pm)

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,3/5/2026 6:02,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0zYeZESPv68k3273guDHB3YA5MjLPmuAoBb12nLZCJfDXW6mSX3Eb9Se8hxnpFA4gl&id=61585679673115,0,0,Photos,,,,,Lifetime,93,45,5,4,1,0,1,,1,,,,,,,,
1.22117E+17,6.15857E+13,Juankada Ellise,"Main character energy is great, but a whole stage of Divas? That’s a movement. 👑

#Juan365 #JuankadaEllise #Juankada #fyp","Main character energy is great, but a whole stage of Divas? That’s a movement. 👑

#Juan365 #JuankadaEllise #Juankada #fyp",16,3/5/2026 2:30,N/A,https://www.facebook.com/reel/1001620579702153/,1,0,Videos,,,,,Lifetime,78,40,7,5,2,0,5,,5,628.18,13.365,0,0,0,,,
1.22117E+17,6.15857E+13,Juankada Ellise,"Keep shining and smiling! 😊❤️

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,3/4/2026 3:59,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0TmPcXRk62c4FJHpJvmYhp6EdJQstLkxqUh5qkmmd36dZoPNLWa7BC6Tu65mxwhQol&id=61585679673115,0,0,Photos,,,,,Lifetime,108,57,10,8,2,0,2,,2,,,,,,,,
1.22117E+17,6.15857E+13,Juankada Ellise,"Serving vintage looks with a modern Diva attitude. 🕶✨

#Juan365 #JuankadaEllise #Juankada #fyp","Serving vintage looks with a modern Diva attitude. 🕶✨

#Juan365 #JuankadaEllise #Juankada #fyp",18,3/4/2026 2:30,mixed,https://www.facebook.com/reel/1663122004849430/,1,0,Videos,,,,,Lifetime,43,24,4,3,1,0,4,,4,188.37,5.382,0,0,0,,,
1.22116E+17,6.15857E+13,Juankada Ellise,"Darling, you’re a timeless masterpiece. 

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,3/3/2026 6:35,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02JvRt2GrW3gLbAu8dyD6LmAr56YT1tKVANFBCoSFmww2tH4dnGUTaUw1Fhze9xW5Vl&id=61585679673115,0,0,Photos,,,,,Lifetime,94,48,8,8,0,0,5,1,4,,,,,,,,
1.22116E+17,6.15857E+13,Juankada Ellise,"The spin doesn't start until the Diva arrives. 💅✨

#Juan365 #JuankadaEllise #Juankada #fyp","The spin doesn't start until the Diva arrives. 💅✨

#Juan365 #JuankadaEllise #Juankada #fyp",20,3/3/2026 2:30,N/A,https://www.facebook.com/reel/1274198537929842/,1,0,Videos,,,,,Lifetime,300,272,8,7,1,0,8,,5,2999.787,10.908,0,0,0,,3,
1.22116E+17,6.15857E+13,Juankada Ellise,"Juankada Host + Direk! 
Team midshift 💙

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,3/2/2026 3:19,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0E2vRAc6qGaFB3GP5R3Zug3WwXU6AmYJwuAzovmtAtQNAWuD3MWReXsMj6ZEWce51l&id=61585679673115,0,0,Photos,,,,,Lifetime,179,73,3,2,1,0,18,14,4,,,,,,,,
1.22116E+17,6.15857E+13,Juankada Ellise,"Me listening to my parents' playlist: ""Wait... who hurt you, Ma?""

#Juan365 #JuankadaEllise #oldschool #relapse","Me listening to my parents' playlist: ""Wait... who hurt you, Ma?""

#Juan365 #JuankadaEllise #oldschool #relapse",16,3/2/2026 2:30,mixed,https://www.facebook.com/reel/776536315079786/,1,0,Videos,,,,,Lifetime,623,409,11,9,1,1,34,,27,5520.926,10.223,0,0,0,,7,
1.22116E+17,6.15857E+13,Juankada Ellise,Juankada Ellise updated their cover photo.,,0,3/1/2026 23:19,N/A,https://www.facebook.com/photo.php?fbid=122116259763189322&set=a.122097515811189322&type=3,0,0,Photos,,,,,Lifetime,0,0,7,5,2,0,0,,,,,,,,,,
1.22116E+17,6.15857E+13,Juankada Ellise,"Finding beauty in the details. 🌞🌻

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,3/1/2026 23:18,N/A,https://www.facebook.com/photo.php?fbid=122116259655189322&set=a.122097504951189322&type=3,0,0,Photos,,,,,Lifetime,129,57,13,11,2,0,8,,8,,,,,,,,
1.22116E+17,6.15857E+13,Juankada Ellise,"The last person to comment on this post is walking away with 𝟑𝟔𝟓 𝐅𝐑𝐄𝐄 𝐂𝐑𝐄𝐃𝐈𝐓𝐒! 🎉

Comment na, Juankada! 😎

#Juan365 #Juan365Studios #AllInJuanSaSaya #Juankada #JuankadaEllise",,0,3/1/2026 10:13,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Fdy7t3ViQHheRU2GSRnGoCVZwikgEDPCpjoStxKoKizWQ8HifbTrDLpwkyHg7phSl&id=61585679673115,0,1,Photos,,,,,Lifetime,161,73,15,8,6,1,29,9,20,,,,,,,,
1.22116E+17,6.15857E+13,Juankada Ellise,"Samahan nyo ang team midshift 2pm-10pm ❤️

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,3/1/2026 3:49,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0ipdmRxc1GrYbzqqhDuzye3kbdMReJQ7bT4Wk8gQUetoFoRXYHhj23MUFXw62EfTXl&id=61585679673115,0,0,Photos,,,,,Lifetime,128,69,8,6,2,0,3,1,2,,,,,,,,
1.22116E+17,6.15857E+13,Juankada Ellise,"I don’t chase, I attract… that’s just diva logic 💖✨

#Juan365 #JuankadaEllise #Juankada #fyp","I don’t chase, I attract… that’s just diva logic 💖✨

#Juan365 #JuankadaEllise #Juankada #fyp",21,3/1/2026 2:30,mixed,https://www.facebook.com/reel/1321991556430553/,1,0,Videos,,,,,Lifetime,716,687,8,7,1,0,9,,5,7193.259,10.47,0,0,0,,4,
1.22116E+17,6.15857E+13,Juankada Ellise,"Confidence is the best outfit. Own it ❤️

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,2/28/2026 5:47,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02wzLfuzZovsQMt8uKKPs3gkd62JQRxDa5ZBLvEChqRqpemg8gviUSLDnmSqz8bqKsl&id=61585679673115,0,0,Photos,,,,,Lifetime,133,65,10,8,2,0,13,7,6,,,,,,,,
1.22116E+17,6.15857E+13,Juankada Ellise,"Spreading extra luck to everyJUAN out there! 🍀✨

#Juan365 #JuankadaEllise #Juankada #reels","Spreading extra luck to everyJUAN out there! 🍀✨

#Juan365 #JuankadaEllise #Juankada #reels",24,2/28/2026 2:30,N/A,https://www.facebook.com/reel/753265884285362/,1,0,Videos,,,,,Lifetime,624,607,6,5,1,0,19,,2,6627.186,11.175,0,0,0,,17,
1.22116E+17,6.15857E+13,Juankada Ellise,"12X TRIPLE? Not bad ha beshy 😏
Pero mas bet ko kung ikaw na next! 👀✨

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,2/27/2026 6:29,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0rejK8enuS7CmDcHuZKyPLPxBTkzapAdiGwbFZZyS1zuXf6q4QQMGafp6ZXyRmhvjl&id=61585679673115,0,0,Photos,,,,,Lifetime,180,91,14,12,2,0,8,4,4,,,,,,,,
1.22116E+17,6.15857E+13,Juankada Ellise,"𝐖𝐀𝐋𝐀 𝐍𝐆 𝐈𝐍𝐓𝐑𝐎 𝐈𝐍𝐓𝐑𝐎!

#Juan365 #JuankadaEllise #Juankada #relate","𝐖𝐀𝐋𝐀 𝐍𝐆 𝐈𝐍𝐓𝐑𝐎 𝐈𝐍𝐓𝐑𝐎!

#Juan365 #JuankadaEllise #Juankada #relate",11,2/27/2026 2:30,mixed,https://www.facebook.com/reel/1429992955245316/,1,0,Videos,,,,,Lifetime,55,42,5,5,0,0,0,,,196.926,4.475,0,0,0,,,
1.22116E+17,6.15857E+13,Juankada Ellise,"𝐮𝐧𝐨... 𝐝𝐨𝐬... 𝐭𝐫𝐞𝐬...

#Jua365 #JuankadaEllise #Juankada #fyp","𝐮𝐧𝐨... 𝐝𝐨𝐬... 𝐭𝐫𝐞𝐬...

#Jua365 #JuankadaEllise #Juankada #fyp",20,2/26/2026 17:30,mixed,https://www.facebook.com/reel/2102818923850011/,1,0,Videos,,,,,Lifetime,76,50,7,6,1,0,6,,6,382.497,6.594,0,0,0,,,
1.22116E+17,6.15857E+13,Juankada Ellise,"Hello Rest day!! ❤️
Live tayo bukas 2pm-10pm sa colorgame live (juan365) 

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,2/26/2026 4:47,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0AsEHrUzouoZGBEhqiWB1XBoZQuNMCbDQC2T5QTy91aoyK8KY7xNa9FYnnNuVB1QGl&id=61585679673115,0,0,Photos,,,,,Lifetime,146,78,7,6,0,1,7,2,5,,,,,,,,
1.22116E+17,6.15857E+13,Juankada Ellise,"𝐁𝐀𝐒𝐓𝐀 𝐃𝐈 𝐀𝐊𝐎 𝐏𝐀𝐍𝐆𝐈𝐓!

#Juan365 #JuankadaElllise #Juankada #fyp","𝐁𝐀𝐒𝐓𝐀 𝐃𝐈 𝐀𝐊𝐎 𝐏𝐀𝐍𝐆𝐈𝐓!

#Juan365 #JuankadaElllise #Juankada #fyp",12,2/26/2026 2:30,mixed,https://www.facebook.com/reel/2919661298240224/,1,0,Videos,,,,,Lifetime,68,42,3,3,0,0,2,,2,272.577,5.142,0,0,0,,,
1.22116E+17,6.15857E+13,Juankada Ellise,"All in Juan sa SAYA at PANALO hatid ng Colorgame Live!! ❤️

#Juan365 #JuankadaEllise #Juankada #fypviralシ
#juankadahostikay #juankadacharm #juankadasabbie #JuankadaTanya #juankadadrae #juankadageoff",,0,2/25/2026 4:21,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0D2pc5YwdY4WdPd2gY6a37gVsQJCzGXJcURHMccRMZ725UbEcqSSpPuBzLKiJgeLPl&id=61585679673115,0,0,Photos,,,,,Lifetime,172,75,5,5,0,0,13,11,2,,,,,,,,
1.22116E+17,6.15857E+13,Juankada Ellise,"𝐘𝐨𝐮 𝐛𝐚𝐝 𝐚𝐬 𝐡𝐞𝐥𝐥, 𝐈 𝐭𝐫𝐞𝐚𝐭 𝐲𝐨𝐮 𝐰𝐞𝐥𝐥, 𝐈 𝐰𝐢𝐥𝐥🎶
- with Direk Jess ❤️

#Jua365 #JuankadaEllise #Juankada #fyp","𝐘𝐨𝐮 𝐛𝐚𝐝 𝐚𝐬 𝐡𝐞𝐥𝐥, 𝐈 𝐭𝐫𝐞𝐚𝐭 𝐲𝐨𝐮 𝐰𝐞𝐥𝐥, 𝐈 𝐰𝐢𝐥𝐥🎶
- with Direk Jess ❤️

#Jua365 #JuankadaEllise #Juankada #fyp",37,2/25/2026 1:30,N/A,https://www.facebook.com/reel/2488840644909925/,0,0,Videos,,,,,Lifetime,51,42,4,3,1,0,1,,1,493.653,11.753,0,0,0,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Slaying in shades of black 🖤

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,2/24/2026 5:02,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02WiJZ9P1DVmh3RTWKn6ZXzJ8DdcYmfLU7ZjW65iHdUqjH7szFDuddv7dpmURwEb8Dl&id=61585679673115,0,0,Photos,,,,,Lifetime,119,55,6,6,0,0,1,1,,,,,,,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Anong galaw ba gusto niyo?😆

#Juan365 #JuankadaEllise #Juankada #fyp","Anong galaw ba gusto niyo?😆

#Juan365 #JuankadaEllise #Juankada #fyp",12,2/24/2026 2:30,N/A,https://www.facebook.com/reel/1894971044470098/,1,0,Videos,,,,,Lifetime,116,61,12,8,4,0,7,,7,530.157,6.796,0,0,0,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Capturing the lazy look perfectly.

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,2/23/2026 3:51,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02BYYYCDoWh8d6MKkGCTje91Cd9cnqP8s4PpJ3K3u98aLqjXpimB98RorMuV38CB1Vl&id=61585679673115,0,0,Photos,,,,,Lifetime,110,52,5,4,1,0,1,,1,,,,,,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Yung halik mo! pati likod mo...

#JuankaaEllise #fyp #reelsviralシ  #trending","Yung halik mo! pati likod mo...

#JuankaaEllise #fyp #reelsviralシ  #trending",16,2/23/2026 2:30,mixed,https://www.facebook.com/reel/1865351617451144/,1,0,Videos,,,,,Lifetime,2736,1955,32,30,2,0,8,,7,21537.41,11.113,0,0,0,,1,
1.22115E+17,6.15857E+13,Juankada Ellise,"Girl keep your head up - Tupac

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,2/22/2026 5:08,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0iWPxW7ZeEXzseTa7RMBgcJEj5shAcVjsphb5VKhS3FSQqdugok5ZWTCrTojiXHLul&id=61585679673115,0,0,Photos,,,,,Lifetime,204,70,10,8,2,0,10,6,4,,,,,,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Ay talagang lahat kayo...

#JuankadaEllise #reels #fyp  #relate","Ay talagang lahat kayo...

#JuankadaEllise #reels #fyp  #relate",11,2/22/2026 2:30,mixed,https://www.facebook.com/reel/896517069908788/,1,0,Videos,,,,,Lifetime,64,37,4,4,0,0,2,,2,225.238,4.692,0,0,0,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"POV: ianabutan ni ninong ng payb kyaw para sumayaw✨

#JuankadaEllise #fyp #reels","POV: ianabutan ni ninong ng payb kyaw para sumayaw✨

#JuankadaEllise #fyp #reels",20,2/21/2026 2:30,mixed,https://www.facebook.com/reel/1424378682668313/,1,0,Videos,,,,,Lifetime,97,57,11,9,2,0,7,,7,559.302,7.558,0,0,0,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Dressed like I’m about to break hearts 💅

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,2/21/2026 1:01,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02FZpMs7v7h7rYZa4WCHC3gs5EF8Ezo5SN7cXVDfqeEQPR6Ww7ATxnpVu9Xy2MrHdfl&id=61585679673115,0,0,Photos,,,,,Lifetime,182,76,13,12,1,0,13,10,3,,,,,,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Angas nato! angasan kopa?

#JuankadaEllise #fyp #reels","Angas nato! angasan kopa?

#JuankadaEllise #fyp #reels",12,2/20/2026 2:30,N/A,https://www.facebook.com/reel/25467933656219477/,1,0,Videos,,,,,Lifetime,394,278,21,19,2,0,6,,6,1998.521,6.729,0,0,0,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Squad goals? No beshy — squad GIRLS 💅✨

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,2/19/2026 22:45,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02uJpnoPpjvxfpL9VSiuSQzBrSKQ78qhqPKbkjkXYp4xm7iSjpgcAtPqNRz6mhBwerl&id=61585679673115,0,0,Photos,,,,,Lifetime,200,102,8,6,2,0,16,12,4,,,,,,,,
1.22114E+17,6.15857E+13,Juankada Ellise,"Bakit ba kasi ang tagal?!

#JuanakdaELlise #relate #fyp","Bakit ba kasi ang tagal?!

#JuanakdaELlise #relate #fyp",16,2/19/2026 2:30,mixed,https://www.facebook.com/reel/1433886478280221/,1,0,Videos,,,,,Lifetime,3566,2612,42,36,5,1,8,,8,34512.119,12.984,0,0,0,,,
1.22114E+17,6.15857E+13,Juankada Ellise,"Parang ang hirap naman ata non🙂‍↔️

#JuankadaEllise #reels #fyp #foryourpage","Parang ang hirap naman ata non🙂‍↔️

#JuankadaEllise #reels #fyp #foryourpage",8,2/18/2026 2:30,mixed,https://www.facebook.com/reel/1303108744976033/,1,0,Videos,,,,,Lifetime,5609,3707,22,17,4,1,30,,15,27887.254,7.864,0,0,0,,15,
1.22114E+17,6.15857E+13,Juankada Ellise,"Hindi ko suot sapin ng patungan ng telepono niyo ha! 

#JuankadaEllise #picture #fyp",,0,2/17/2026 20:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02KehDAhwHKiaGmcQfYhR8KPW3Qzu6WS6qjtXbvmK8aH8TqHHhf8SfbxxUi2AHmpVYl&id=61585679673115,0,0,Photos,,,,,Lifetime,192,100,11,9,1,1,5,1,4,,,,,,,,
1.22114E+17,6.15857E+13,Juankada Ellise,"Red days are the best days. ❤️

#JuankadaEllise #ootdfashion #fypシ゚viralシfypシ゚  #fyp","Red days are the best days. ❤️

#JuankadaEllise #ootdfashion #fypシ゚viralシfypシ゚  #fyp",16,2/17/2026 2:30,mixed,https://www.facebook.com/reel/933563999011116/,1,0,Videos,,,,,Lifetime,1351,1071,15,12,2,1,14,,9,11816.226,9.789,0,0,0,,5,
1.22114E+17,6.15857E+13,Juankada Ellise,"Serving looks and good vibes lang.✨💅

#JuankadaEllise #picure #ootd #fashionstyle",,0,2/16/2026 19:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Vdwo2sx4q7HnzuELfpt8N3v8wGXbSX5S6SQxJ9uPreQMLmuYHVAptaB6ukqGrjixl&id=61585679673115,0,0,Photos,,,,,Lifetime,179,87,11,8,2,1,3,1,2,,,,,,,,
1.22114E+17,6.15857E+13,Juankada Ellise,"Jackpot! after Jackpot! ooh san kapa?🤩

#JuankadaEllise #Juan365 #trendingpostchallenge #fypシ゚viralシfypシ゚",,0,2/16/2026 2:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02eWYSms13iLqTU4jsBB2Z3CH424LUdsECmxAB8mxv5BdvyYZ2ufdq3F2JptYjsQhGl&id=61585679673115,0,0,Photos,,,,,Lifetime,186,86,14,12,1,1,5,1,4,,,,,,,,
1.22114E+17,6.15857E+13,Juankada Ellise,"May lakad ka ba mamaya?
Puwede ka ba makasama sa paggagala?🎶

#JuankadaEllise #nadarang #shantidope #fyp","May lakad ka ba mamaya?
Puwede ka ba makasama sa paggagala?🎶

#JuankadaEllise #nadarang #shantidope #fyp",16,2/15/2026 19:30,mixed,https://www.facebook.com/reel/3134250490080731/,1,0,Videos,,,,,Lifetime,117,77,12,11,1,0,2,,2,574.101,6.308,0,0,0,,,
1.22114E+17,6.15857E+13,Juankada Ellise,"Oh! edi umiyak ka!🥳

#JuankadaEllise #relate #topic #fyp","Oh! edi umiyak ka!🥳

#JuankadaEllise #relate #topic #fyp",12,2/15/2026 2:30,N/A,https://www.facebook.com/reel/1263924328969545/,1,0,Videos,,,,,Lifetime,4276,2734,30,28,2,0,6,,3,31292.037,11.235,0,0,0,,3,
1.22114E+17,6.15857E+13,Juankada Ellise,"Who needs a spotlight when you glow naturally? 💡🔥

#JuankadaEllise #elevate #self #glow",,0,2/14/2026 19:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0wR991c2V91MesfctLA9hEPnBPAhiGNcdL6RVnhR2MoAXSh5rCak4PSnYF4bBKKXnl&id=61585679673115,0,0,Photos,,,,,Lifetime,241,104,23,18,3,2,5,2,3,,,,,,,,
