Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Negative feedback from users: Hide all,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Matched Audience Targeting Consumption (Video Click)
1.22116E+17,6.15844E+13,Juankada Sabbie,"𝐇𝐞𝐫𝐞 𝐜𝐨𝐦𝐞𝐬 𝐬𝐚𝐛𝐛𝐢𝐞 𝐧𝐚 𝐚𝐥𝐰𝐚𝐲𝐬 𝐫𝐞𝐚𝐝𝐲!😍

Ready mag bigay ng lucky at cutie vibes sa inyo sabbies 🤭

 #JuankadaSabbie #foryourpage #FollowMe #reels #fy #Juan365","𝐇𝐞𝐫𝐞 𝐜𝐨𝐦𝐞𝐬 𝐬𝐚𝐛𝐛𝐢𝐞 𝐧𝐚 𝐚𝐥𝐰𝐚𝐲𝐬 𝐫𝐞𝐚𝐝𝐲!😍

Ready mag bigay ng lucky at cutie vibes sa inyo sabbies 🤭

 #JuankadaSabbie #foryourpage #FollowMe #reels #fy #Juan365",30,1/25/2026 3:59,N/A,https://www.facebook.com/reel/2074097436684836/,0,0,Videos,,,,,Lifetime,670,294,41,40,0,1,53,53,,,,5794.3,11.1,0,0,0,
1.22116E+17,6.15844E+13,Juankada Sabbie,"𝐇𝐚𝐩𝐩𝐢𝐞𝐬𝐭 𝐛𝐢𝐫𝐭𝐡𝐝𝐚𝐲 𝐭𝐨 𝐦𝐲 𝐝𝐚𝐲 𝐨𝐧𝐞 🤍

Always know how loved you are.
I’ve got your back now and always.💖
Enjoy your day, love 😘

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies #JuankadahostLigaya
#FollowMe #Trending #FYP #Reels #fy #reels #foryourpage","𝐇𝐚𝐩𝐩𝐢𝐞𝐬𝐭 𝐛𝐢𝐫𝐭𝐡𝐝𝐚𝐲 𝐭𝐨 𝐦𝐲 𝐝𝐚𝐲 𝐨𝐧𝐞 🤍

Always know how loved you are.
I’ve got your back now and always.💖
Enjoy your day, love 😘

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies #JuankadahostLigaya
#FollowMe #Trending #FYP #Reels #fy #reels #foryourpage",67,1/24/2026 23:12,N/A,https://www.facebook.com/reel/1420419706140886/,0,0,Videos,,,,,Lifetime,214,178,12,11,1,0,8,8,,,,2384.608,12.751,0,0,0,
1.22116E+17,6.15844E+13,Juankada Sabbie,"𝐖𝐞𝐚𝐫𝐢𝐧𝐠 𝐞𝐦𝐞𝐫𝐚𝐥𝐝 𝐠𝐫𝐞𝐞𝐧 𝐭𝐨𝐝𝐚𝐲💚

 letting good vibes find me☺

#JuankadaSabbie #foryourpage #reels #fy #FollowMe",,0,1/24/2026 18:59,N/A,https://www.facebook.com/JuankadaSabbie/posts/pfbid02tgYbxMGXjfD5QbjJYUFA9P9jN6kKHswK9iqSBaDamz9faax9CKDGj8TaKyg8pmMyl,0,0,Photos,,,,,Lifetime,698,320,35,27,6,2,56,23,33,,,,,,,,
1.22116E+17,6.15844E+13,Juankada Sabbie,"𝐍𝐚𝐤𝐚-𝐊𝐇𝐀𝐊𝐈-𝐥𝐢𝐠 𝐧𝐚 𝐠𝐚𝐧𝐚𝐩 𝐬𝐚𝐛𝐛𝐢𝐞𝐬 𝐚𝐧𝐠 𝐧𝐚𝐧𝐠𝐲𝐚𝐲𝐚𝐫𝐢 𝐚𝐫𝐚𝐰 𝐚𝐫𝐚𝐰 𝐬𝐚 𝐚𝐭𝐢𝐧𝐠 𝐋𝐈𝐕𝐄 🤭

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #fy #reels #foryourpage","𝐍𝐚𝐤𝐚-𝐊𝐇𝐀𝐊𝐈-𝐥𝐢𝐠 𝐧𝐚 𝐠𝐚𝐧𝐚𝐩 𝐬𝐚𝐛𝐛𝐢𝐞𝐬 𝐚𝐧𝐠 𝐧𝐚𝐧𝐠𝐲𝐚𝐲𝐚𝐫𝐢 𝐚𝐫𝐚𝐰 𝐚𝐫𝐚𝐰 𝐬𝐚 𝐚𝐭𝐢𝐧𝐠 𝐋𝐈𝐕𝐄 🤭

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #fy #reels #foryourpage",28,1/23/2026 22:32,N/A,https://www.facebook.com/reel/882037251095160/,0,0,Videos,,,,,Lifetime,329,212,21,14,4,3,12,12,,,,2672.917,11.183,0,0,0,
1.22116E+17,6.15844E+13,Juankada Sabbie,"𝐀𝐬𝐢𝐚𝐧 𝐜𝐡𝐢𝐜𝐤, 𝐒𝐚𝐛𝐛𝐢𝐞𝐬 𝐊𝐧𝐨𝐰 𝐦𝐞 𝐰𝐞𝐥𝐥! 💋

Abang sa susunod na LIVE, watch me there 😉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #fy #reels #foryourpage","𝐀𝐬𝐢𝐚𝐧 𝐜𝐡𝐢𝐜𝐤, 𝐒𝐚𝐛𝐛𝐢𝐞𝐬 𝐊𝐧𝐨𝐰 𝐦𝐞 𝐰𝐞𝐥𝐥! 💋

Abang sa susunod na LIVE, watch me there 😉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #fy #reels #foryourpage",16,1/23/2026 2:01,N/A,https://www.facebook.com/reel/1528712044889462/,0,0,Videos,,,,,Lifetime,400,257,31,26,4,1,15,15,,,,2568.542,8.736,0,0,0,
1.22116E+17,6.15844E+13,Juankada Sabbie,"𝑺𝒂𝒃𝒃𝒊𝒆𝒔 𝒏𝒂 𝒍𝒂𝒈𝒊𝒏𝒈 𝒎𝒂𝒚 𝒆𝒏𝒆𝒓𝒈𝒚 𝒑𝒂𝒓𝒂 𝒔𝒂 𝒊𝒏𝒚𝒐😍

Abangan niyo ulit ako sa 𝑪𝒐𝒍𝒐𝒓 𝑮𝒂𝒎𝒆 𝑳𝑰𝑽𝑬
Sama sama ulit tayo.🤗

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #fy #reels #foryourpage","𝑺𝒂𝒃𝒃𝒊𝒆𝒔 𝒏𝒂 𝒍𝒂𝒈𝒊𝒏𝒈 𝒎𝒂𝒚 𝒆𝒏𝒆𝒓𝒈𝒚 𝒑𝒂𝒓𝒂 𝒔𝒂 𝒊𝒏𝒚𝒐😍

Abangan niyo ulit ako sa 𝑪𝒐𝒍𝒐𝒓 𝑮𝒂𝒎𝒆 𝑳𝑰𝑽𝑬
Sama sama ulit tayo.🤗

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #fy #reels #foryourpage",29,1/22/2026 22:15,N/A,https://www.facebook.com/reel/1953302895544931/,0,0,Videos,,,,,Lifetime,269,189,22,19,2,1,5,5,,,,1714.949,7.724,0,0,0,
1.22116E+17,6.15844E+13,Juankada Sabbie,"𝗥𝗜𝗦𝗘 𝗔𝗡𝗗 𝗦𝗛𝗜𝗡𝗘 ☀️

Morningshift is ready to bring the vibe 🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels  #fy #reels #foryourpage",,0,1/22/2026 15:14,N/A,https://www.facebook.com/JuankadaSabbie/posts/pfbid0VU6Upt3KJJ5nMT2j9WxoMmUnMAnkegM6KSbjUjhbaYCSJRvoLiqMu1ziVGaNnezMl,0,0,Photos,,,,,Lifetime,1331,508,15,12,2,1,150,29,121,,,,,,,,
1.22116E+17,6.15844E+13,Juankada Sabbie,"𝐈𝐭’𝐬 𝐲𝐨𝐮𝐫 𝐒𝐚𝐛𝐛𝐢𝐞 𝐠𝐢𝐫𝐥✨

here to bring you smiles and a little bit of luck ❤️💛💙

See you tomorrow sa 𝐋𝐈𝐕𝐄, Sabbies 🤗

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #Juankada #Sabbies
#FollowMe #Trending #FYP #Reels #fyp #reels #foryourpage","𝐈𝐭’𝐬 𝐲𝐨𝐮𝐫 𝐒𝐚𝐛𝐛𝐢𝐞 𝐠𝐢𝐫𝐥✨

here to bring you smiles and a little bit of luck ❤️💛💙

See you tomorrow sa 𝐋𝐈𝐕𝐄, Sabbies 🤗

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #Juankada #Sabbies
#FollowMe #Trending #FYP #Reels #fyp #reels #foryourpage",39,1/22/2026 5:56,N/A,https://www.facebook.com/reel/2057418788388544/,0,0,Videos,,,,,Lifetime,220,152,15,11,4,0,13,13,,,,1227.497,6.635,0,0,0,
1.22116E+17,6.15844E+13,Juankada Sabbie,"𝐀𝐧𝐨𝐭𝐡𝐞𝐫 𝐝𝐚𝐧𝐜𝐞 𝐜𝐡𝐚𝐥𝐥𝐞𝐧𝐠𝐞 𝐰𝐢𝐭𝐡 𝐲𝐨𝐮𝐫 𝐟𝐚𝐯𝐨𝐫𝐢𝐭𝐞 𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀 𝐡𝐨𝐬𝐭 🤍

Simple steps, light vibes, good energy only.🥰

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #Juankada #Sabbies
#FollowMe #Trending #FYP #Reels #fyp #reels #foryourpage
#JuankadahostpapaJoe #JuankadahostGeoff #Juankadahostshann","𝐀𝐧𝐨𝐭𝐡𝐞𝐫 𝐝𝐚𝐧𝐜𝐞 𝐜𝐡𝐚𝐥𝐥𝐞𝐧𝐠𝐞 𝐰𝐢𝐭𝐡 𝐲𝐨𝐮𝐫 𝐟𝐚𝐯𝐨𝐫𝐢𝐭𝐞 𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀 𝐡𝐨𝐬𝐭 🤍

Simple steps, light vibes, good energy only.🥰

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #Juankada #Sabbies
#FollowMe #Trending #FYP #Reels #fyp #reels #foryourpage
#JuankadahostpapaJoe #JuankadahostGeoff #Juankadahostshann",19,1/22/2026 1:05,N/A,https://www.facebook.com/reel/918135484208901/,0,0,Videos,,,,,Lifetime,417,226,22,19,3,0,17,17,,,,2866.294,10.057,0,0,0,
1.22116E+17,6.15844E+13,Juankada Sabbie,"𝐇𝐞𝐥𝐥𝐨 𝐒𝐚𝐛𝐛𝐢𝐞𝐬! 🤍

Hataw vibes with my girl Ligaya🥰

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #Juankada #Sabbies
#JuankadahostLigaya
#FollowMe #Trending #FYP #Reels #fyp #reels #foryourpage","𝐇𝐞𝐥𝐥𝐨 𝐒𝐚𝐛𝐛𝐢𝐞𝐬! 🤍

Hataw vibes with my girl Ligaya🥰

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #Juankada #Sabbies
#JuankadahostLigaya
#FollowMe #Trending #FYP #Reels #fyp #reels #foryourpage",13,1/21/2026 20:52,N/A,https://www.facebook.com/reel/1375714470451128/,0,0,Videos,,,,,Lifetime,533,263,31,27,4,0,33,33,,,,3595.74,11.132,0,0,0,
1.22116E+17,6.15844E+13,Juankada Sabbie,"𝑰𝒕’𝒔 𝒕𝒊𝒎𝒆 𝒕𝒐 𝒈𝒓𝒐𝒐𝒗𝒆, 𝑺𝒂𝒃𝒃𝒊𝒆𝒔! 🥰💖

Drop a heart kung na-feel niyo rin ang energy namin!🩵

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies #Juankadahostgeoff #juankadahostpapajoe
#FollowMe #Trending #FYP #Reels #fy #reels #foryourpage","𝑰𝒕’𝒔 𝒕𝒊𝒎𝒆 𝒕𝒐 𝒈𝒓𝒐𝒐𝒗𝒆, 𝑺𝒂𝒃𝒃𝒊𝒆𝒔! 🥰💖

Drop a heart kung na-feel niyo rin ang energy namin!🩵

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies #Juankadahostgeoff #juankadahostpapajoe
#FollowMe #Trending #FYP #Reels #fy #reels #foryourpage",19,1/21/2026 3:48,N/A,https://www.facebook.com/reel/2217468712115847/,0,0,Videos,,,,,Lifetime,326,178,25,20,4,1,15,15,,,,2444.292,11.751,0,0,0,
1.22116E+17,6.15844E+13,Juankada Sabbie,"𝑺𝒂𝒃𝒃𝒊𝒆𝒔 𝒕𝒖𝒎𝒖𝒕𝒐𝒌 𝒌𝒂 𝒃𝒂 𝒔𝒂 𝑳𝑰𝑽𝑬 𝒏𝒂𝒕𝒊𝒏 𝒌𝒂𝒏𝒊𝒏𝒂? 😍

Ano ang naging lucky color mo? ❤️👀

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #fy #reels #foryourpage",,0,1/20/2026 23:28,N/A,https://www.facebook.com/JuankadaSabbie/posts/pfbid02ojYMwjpoyr78XfM2f4X2AFMFeDPkqmbBmxEJSYjpXCgiXjPfra1bNWsNQU9aaWNal,0,0,Photos,,,,,Lifetime,495,177,30,20,8,2,51,25,25,1,,,,,,,
1.22116E+17,6.15844E+13,Juankada Sabbie,"𝐆𝐨𝐨𝐝 𝐦𝐨𝐫𝐧𝐢𝐧𝐠, 𝐬𝐚𝐛𝐛𝐢𝐞𝐬!😍

A little smile, good vibes, at swerte ang dala ng inyong sabbie girl ✨ 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #Juankada #Sabbies
#FollowMe #Trending #FYP #Reels #fyp #reels #foryourpage","𝐆𝐨𝐨𝐝 𝐦𝐨𝐫𝐧𝐢𝐧𝐠, 𝐬𝐚𝐛𝐛𝐢𝐞𝐬!😍

A little smile, good vibes, at swerte ang dala ng inyong sabbie girl ✨ 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #Juankada #Sabbies
#FollowMe #Trending #FYP #Reels #fyp #reels #foryourpage",17,1/20/2026 18:02,N/A,https://www.facebook.com/reel/25314794314886025/,0,0,Videos,,,,,Lifetime,907,241,70,63,6,1,64,64,,,,6442.04,10.209,0,0,0,
1.22115E+17,6.15844E+13,Juankada Sabbie,"𝐑𝐞𝐬𝐭 𝐝𝐚𝐲? 𝐨𝐫 𝐑𝐞𝐬𝐭 𝐰𝐢𝐭𝐡 𝐦𝐞?😉

Ayusin nyo desisyon nyo Sabbies! Mas masarap mag rest sa feeling ko😜

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #fy #reels #foryourpage","𝐑𝐞𝐬𝐭 𝐝𝐚𝐲? 𝐨𝐫 𝐑𝐞𝐬𝐭 𝐰𝐢𝐭𝐡 𝐦𝐞?😉

Ayusin nyo desisyon nyo Sabbies! Mas masarap mag rest sa feeling ko😜

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #fy #reels #foryourpage",16,1/19/2026 2:24,N/A,https://www.facebook.com/reel/1827540544613184/,0,0,Videos,,,,,Lifetime,489,227,45,35,10,0,52,52,,,,3398.512,11.481,0,0,0,
1.22115E+17,6.15844E+13,Juankada Sabbie,"𝗢𝗢𝗣𝗦! 😳 𝗦𝗮𝗮𝗻 𝗸𝗮𝘆𝗼 𝗻𝗮𝗸𝗮𝘁𝗶𝗻𝗴𝗶𝗻, 𝘀𝗮𝗯𝗯𝗶𝗲𝘀? 🤭

 Sumabay na sa sayaw namin nila JUANKADA, HOST LIGAY, at IKAY!🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #fyp 
#reels #foryourpage #JuankadaLigaya #JuankadaIkay","𝗢𝗢𝗣𝗦! 😳 𝗦𝗮𝗮𝗻 𝗸𝗮𝘆𝗼 𝗻𝗮𝗸𝗮𝘁𝗶𝗻𝗴𝗶𝗻, 𝘀𝗮𝗯𝗯𝗶𝗲𝘀? 🤭

 Sumabay na sa sayaw namin nila JUANKADA, HOST LIGAY, at IKAY!🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #fyp 
#reels #foryourpage #JuankadaLigaya #JuankadaIkay",25,1/18/2026 2:42,N/A,https://www.facebook.com/reel/2070716660439368/,0,0,Videos,,,,,Lifetime,718,275,44,32,8,4,34,34,,,,6578.014,14.425,0,0,0,
1.22115E+17,6.15844E+13,Juankada Sabbie,"𝐘𝐨𝐮𝐫 𝐝𝐫𝐞𝐚𝐦 𝐠𝐢𝐫𝐥 𝐬𝐚𝐛𝐛𝐢𝐞𝐬💗

Araw gabi nyong nasa isip at napapanaginipan🥰

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #fyp 
#reels #foryourpage","𝐘𝐨𝐮𝐫 𝐝𝐫𝐞𝐚𝐦 𝐠𝐢𝐫𝐥 𝐬𝐚𝐛𝐛𝐢𝐞𝐬💗

Araw gabi nyong nasa isip at napapanaginipan🥰

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #fyp 
#reels #foryourpage",37,1/17/2026 18:51,uploaded,https://www.facebook.com/reel/3166784730150043/,0,0,Videos,,,,,Lifetime,1753,366,148,123,17,8,144,144,,,,18576.969,14.126,0,0,0,
1.22115E+17,6.15844E+13,Juankada Sabbie,,,0,1/17/2026 14:18,N/A,https://www.facebook.com/JuankadaSabbie/posts/pfbid02WEek77S6oU4Gf6PHYG8duixoJCrWSdC8gCNrvY8GEJW4mcRgHrs39nQubsbfRVs7l,0,1,Photos,,,,,Lifetime,302,130,16,14,2,0,15,2,13,,,,,,,,
1.22115E+17,6.15844E+13,Juankada Sabbie,"𝑺𝒆𝒙𝒚 𝑹𝒆𝒅 𝒆𝒏𝒆𝒓𝒈𝒚 𝒐𝒏 🔥

Kita kits ulit tayo sa LIVE, sabbies 💋

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #fyp 
#reels #foryourpage","𝑺𝒆𝒙𝒚 𝑹𝒆𝒅 𝒆𝒏𝒆𝒓𝒈𝒚 𝒐𝒏 🔥

Kita kits ulit tayo sa LIVE, sabbies 💋

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #fyp 
#reels #foryourpage",38,1/17/2026 5:09,N/A,https://www.facebook.com/reel/846581964911103/,0,0,Videos,,,,,Lifetime,245,172,22,19,2,1,8,8,,,,3970.162,19.557,0,0,0,
1.22115E+17,6.15844E+13,Juankada Sabbie,"𝑯𝒆𝒍𝒍𝒐 𝑾𝒆𝒆𝒌𝒆𝒏𝒅𝒔, 𝑰𝒕𝒔 𝒔𝒂𝒕𝒖𝒓-𝒃𝒂𝒃𝒊𝒆𝒔!😍

Nag enjoy ba kayo sa LIVE natin kanina? 😳❤️

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #fyp 
#reels #foryourpage","𝑯𝒆𝒍𝒍𝒐 𝑾𝒆𝒆𝒌𝒆𝒏𝒅𝒔, 𝑰𝒕𝒔 𝒔𝒂𝒕𝒖𝒓-𝒃𝒂𝒃𝒊𝒆𝒔!😍

Nag enjoy ba kayo sa LIVE natin kanina? 😳❤️

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #fyp 
#reels #foryourpage",17,1/17/2026 0:13,N/A,https://www.facebook.com/reel/1531617791287510/,0,0,Videos,,,,,Lifetime,385,298,38,26,10,2,18,18,,,,1613.01,4.963,0,0,0,
1.22115E+17,6.15844E+13,Juankada Sabbie,"𝑮𝒐𝒐𝒅 𝒎𝒐𝒓𝒏𝒊𝒏𝒈, 𝒔𝒂𝒃𝒃𝒊𝒆𝒔!☀️

Gising na ba ang lahat?👀 
LIVE na tayo sabay sabay nating salubungin ang masayang umaga at maswerteng araw! 💫♥️
Kita-kits! 🥰

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #fyp 
#reels #foryourpage","𝑮𝒐𝒐𝒅 𝒎𝒐𝒓𝒏𝒊𝒏𝒈, 𝒔𝒂𝒃𝒃𝒊𝒆𝒔!☀️

Gising na ba ang lahat?👀 
LIVE na tayo sabay sabay nating salubungin ang masayang umaga at maswerteng araw! 💫♥️
Kita-kits! 🥰

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #fyp 
#reels #foryourpage",18,1/16/2026 14:48,N/A,https://www.facebook.com/reel/868994839361099/,0,0,Videos,,,,,Lifetime,1965,341,175,134,35,6,173,173,,,,16274.28,13.019,0,0,0,
1.22115E+17,6.15844E+13,Juankada Sabbie,"Ngiti muna, Sabbies! ✨ Tamang duet muna kami ni Juankada Evo!

Like niyo naman kung gusto niyo pa ng mas maraming duets from us 🤣

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #JuankadaEvo","Ngiti muna, Sabbies! ✨ Tamang duet muna kami ni Juankada Evo!

Like niyo naman kung gusto niyo pa ng mas maraming duets from us 🤣

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #JuankadaEvo",16,1/16/2026 2:09,N/A,https://www.facebook.com/reel/867450722742925/,0,0,Videos,,,,,Lifetime,457,230,54,35,16,3,26,25,,1,,3712.737,13.801,0,0,0,
1.22115E+17,6.15844E+13,Juankada Sabbie,"𝑹𝒆𝒂𝒍 𝒉𝒖𝒆, 𝒔𝒍𝒂𝒚 𝒊𝒏 𝒃𝒍𝒖𝒆🩵

Did you catch me on LIVE Sabbies? 🤗
Magkita-kita ulit tayo bukas! ❤️

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels #fyp 
#reels #foryourpage",,0,1/15/2026 21:10,N/A,https://www.facebook.com/JuankadaSabbie/posts/pfbid0qugQZ3SfgPVCWx1Yp95K4C1aZaUQMiRJ3dPrCAbgKCAbReX1sqAXLMSiwAWmxSrnl,0,0,Photos,,,,,Lifetime,430,170,32,25,6,1,32,13,19,,,,,,,,
1.22115E+17,6.15844E+13,Juankada Sabbie,"Mga sabbies kooo! Join me LIVE NOW! 💋

Tara na! Nood na, kulitan tayo at makipagsabayan sa Color Game!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Mga sabbies kooo! Join me LIVE NOW! 💋

Tara na! Nood na, kulitan tayo at makipagsabayan sa Color Game!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",40,1/15/2026 18:18,mixed,https://www.facebook.com/reel/3521117061375069/,0,0,Videos,,,,,Lifetime,1166,316,91,82,7,2,165,165,,,,13803.911,15.976,0,0,0,
1.22115E+17,6.15844E+13,Juankada Sabbie,"Officially off today pero sumasagi pa rin kayo sa isip ko? 😂 

 Miss niyo rin ba ako, Sabbies? 🙈

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Officially off today pero sumasagi pa rin kayo sa isip ko? 😂 

 Miss niyo rin ba ako, Sabbies? 🙈

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",16,1/15/2026 4:29,N/A,https://www.facebook.com/reel/1177156644454243/,0,0,Videos,,,,,Lifetime,271,176,15,13,1,1,11,11,,,,1452.848,6.951,0,0,0,
1.22115E+17,6.15844E+13,Juankada Sabbie,"🌄 sabbies

pause & breathe💛

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","🌄 sabbies

pause & breathe💛

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",19,1/14/2026 2:32,N/A,https://www.facebook.com/reel/1501782357551781/,0,0,Videos,,,,,Lifetime,282,164,19,13,5,1,21,21,,,,1760.901,8.717,0,0,0,
1.22115E+17,6.15844E+13,Juankada Sabbie,"Hello sabbies 💕

Off today  ✨rest & reset 🤍💙

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",,0,1/14/2026 0:40,N/A,https://www.facebook.com/JuankadaSabbie/posts/pfbid022rdNBMUMDYXdWbGHopR7HXqrg2EuXZDMYr3vg3SNrQwRCq3JeBrGeHKDhDi5nnaUl,0,0,Photos,,,,,Lifetime,492,182,30,22,6,2,41,15,26,,,,,,,,
1.22115E+17,6.15844E+13,Juankada Sabbie,"Don’t live in black and white, Sabbies!🫰

Make your life more exciting add color, add fun, add Juan365 to your game life! Tara na at maglaro sa Juan365 website!🎨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Don’t live in black and white, Sabbies!🫰

Make your life more exciting add color, add fun, add Juan365 to your game life! Tara na at maglaro sa Juan365 website!🎨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",7,1/13/2026 5:31,N/A,https://www.facebook.com/reel/1558473721866271/,0,0,Videos,,,,,Lifetime,2683,1264,43,39,3,1,66,66,,,,9977.783,5.89,0,0,0,
1.22114E+17,6.15844E+13,Juankada Sabbie,"Pwede ba ako muna ang kasama ninyo tonight Sabbies? 💙

Tuloy-tuloy ang pamimigay ng swerte humabol na at mag-log in sa Juan365 app/website🫰

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Pwede ba ako muna ang kasama ninyo tonight Sabbies? 💙

Tuloy-tuloy ang pamimigay ng swerte humabol na at mag-log in sa Juan365 app/website🫰

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",16,1/12/2026 6:40,N/A,https://www.facebook.com/reel/852277824465982/,0,0,Videos,,,,,Lifetime,353,198,34,28,5,1,22,22,,,,3486.69,14.289,0,0,0,
