Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Negative feedback from users: Hide all,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Link Clicks,Matched Audience Targeting Consumption (Video Click)
1.22107E+17,6.15851E+13,Juankada Charm,"Happy New Year, Lucky Charms! 🎆

Mas maraming panalo, mas maraming blessings, at mas makukulay na saya ngayong taon! 🥳

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame",,0,12/31/2025 22:14,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0dpDJvRnimdAjdmk9rfwhf2h8gtwxSN5t9Dnx5erp2iyAzg2MZhY7ugw2Jahy8c2Ml&id=61585109026232,0,1,Videos,,,,,Lifetime,,30,4,4,0,0,0,,,,,,,,,,
1.22107E+17,6.15851E+13,Juankada Charm,"Hello, my Lucky Charms! ✨

Handa na ba kayo salubungin ang new year with unlimited swerte? I got you because your Lucky Charm is always present! 😘

Live na tayo! Now na sa Color Game Live ng Juan365 Studios! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,12/31/2025 5:37,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02TRGCzGzqp1dbFH4b2ou3rUmAfmsGNEfZ9PRVGES7x25mpeQkefDuWcACGLjjdnTol&id=61585109026232,0,0,Photos,,,,,Lifetime,165,61,12,10,1,1,15,7,8,,,,,,,,
1.22108E+17,6.15857E+13,Juankada Ellise,"𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚, 𝐭𝐮𝐥𝐨𝐲-𝐭𝐮𝐥𝐨𝐲 𝐥𝐚𝐧𝐠 𝐚𝐧𝐠 𝐬𝐚𝐲𝐚! 🥰

Keep the fun going sa Color Game at samahan kami sa bawat round!  

#Juan365 #Juan365Studios #AllInJuanSaSaya #Juankada #JuankadaEllise",,0,1/15/2026 23:49,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0UJvLXMtQMrJkcRBYVy5wZDecZQfRQHTHdk7zw1r7D3sZvMEaSNLHq6H1tG7Ykpiol&id=61585679673115,0,1,Photos,,,,,Lifetime,115,45,20,11,5,4,6,5,1,,,,,,,,
1.22108E+17,6.15857E+13,Juankada Ellise,"𝐀 𝐠𝐥𝐢𝐦𝐩𝐬𝐞 𝐟𝐫𝐨𝐦 𝐨𝐮𝐫 𝐥𝐚𝐬𝐭 𝐥𝐢𝐯𝐞, 𝐛𝐞𝐬𝐡𝐢𝐞𝐞𝐞𝐬𝐬𝐬 👀✨
See you sa live, 10PM hanggang 5AM — kita kits Bukas 💖

#Juan365 #Juan365Studios #allinjuansasaya #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #fyp #reels #foryourpage #fypageシ","𝐀 𝐠𝐥𝐢𝐦𝐩𝐬𝐞 𝐟𝐫𝐨𝐦 𝐨𝐮𝐫 𝐥𝐚𝐬𝐭 𝐥𝐢𝐯𝐞, 𝐛𝐞𝐬𝐡𝐢𝐞𝐞𝐞𝐬𝐬𝐬 👀✨
See you sa live, 10PM hanggang 5AM — kita kits Bukas 💖

#Juan365 #Juan365Studios #allinjuansasaya #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #fyp #reels #foryourpage #fypageシ",18,1/15/2026 22:00,uploaded,https://www.facebook.com/reel/1566770307739390/,1,0,Videos,,,,,Lifetime,1276,1112,27,19,6,2,30,17,,,12907.826,11.004,0,0,0,13,
1.22108E+17,6.15857E+13,Juankada Ellise,"𝐓𝐚𝐤𝐞 𝐚 𝐥𝐨𝐨𝐤 𝐢𝐧 𝐭𝐡𝐚𝐭 𝐦𝐢𝐫𝐫𝐨𝐫 🪞
𝐍𝐨𝐰 𝐭𝐞𝐥𝐥 𝐦𝐞, 𝐰𝐡𝐨’𝐬 𝐭𝐡𝐞 𝐟𝐚𝐢𝐫𝐞𝐬𝐭? 🌷

Finish the lyrics below 👇💕

#Juan365 #Juan365Studios #allinjuansasaya #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #fyp #reels #foryourpage #fypageシ","𝐓𝐚𝐤𝐞 𝐚 𝐥𝐨𝐨𝐤 𝐢𝐧 𝐭𝐡𝐚𝐭 𝐦𝐢𝐫𝐫𝐨𝐫 🪞
𝐍𝐨𝐰 𝐭𝐞𝐥𝐥 𝐦𝐞, 𝐰𝐡𝐨’𝐬 𝐭𝐡𝐞 𝐟𝐚𝐢𝐫𝐞𝐬𝐭? 🌷

Finish the lyrics below 👇💕

#Juan365 #Juan365Studios #allinjuansasaya #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #fyp #reels #foryourpage #fypageシ",13,1/15/2026 17:00,mixed,https://www.facebook.com/reel/928658136391927/,1,0,Videos,,,,,Lifetime,1534,1392,23,16,5,2,14,5,,,8801.997,6.568,0,0,0,9,
1.22108E+17,6.15857E+13,Juankada Ellise,"𝐇𝐢 𝐢𝐭’𝐬 𝐦𝐞 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐄𝐥𝐥𝐢𝐬𝐞 💖
𝐒𝐰𝐞𝐞𝐭 𝐚𝐧𝐝 𝐧𝐢𝐜𝐞, 𝐧𝐨 𝐥𝐢𝐞𝐬 🌷

Tap ❤️ and comment your lucky color

#Juan365 #Juan365Studios #allinjuansasaya #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #fyp #reels #foryourpage","𝐇𝐢 𝐢𝐭’𝐬 𝐦𝐞 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐄𝐥𝐥𝐢𝐬𝐞 💖
𝐒𝐰𝐞𝐞𝐭 𝐚𝐧𝐝 𝐧𝐢𝐜𝐞, 𝐧𝐨 𝐥𝐢𝐞𝐬 🌷

Tap ❤️ and comment your lucky color

#Juan365 #Juan365Studios #allinjuansasaya #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #fyp #reels #foryourpage",15,1/15/2026 2:29,N/A,https://www.facebook.com/reel/4354556678156582/,0,0,Videos,,,,,Lifetime,154,118,22,16,5,1,5,5,,,925.132,8.26,0,0,0,,
1.22108E+17,6.15857E+13,Juankada Ellise,"𝐖𝐡𝐚𝐭 𝐚 𝐛𝐞𝐚𝐮𝐭𝐢𝐟𝐮𝐥 𝐝𝐚𝐲 𝐭𝐨 𝐛𝐞 𝐚𝐥𝐢𝐯𝐞.

Taking things slow and appreciating the little wins today 🤍

How’s your day going so far? 

#Juan365 #Juan365Studios #juan365colorgame #ALLINJUANLIVE #JuankadaEllise #reelsfypシ #fypシviralシ",,0,1/14/2026 20:20,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02nA846Tm2nUrkou1er13moidfrmBAyUsB4ZErXGBYdTcMoLijEq6o4gfomRp7hkvTl&id=61585679673115,0,0,Photos,,,,,Lifetime,289,113,28,21,3,4,10,8,2,,,,,,,,
1.22108E+17,6.15857E+13,Juankada Ellise,"𝐈𝐟 𝐈’𝐦 𝐲𝐨𝐮𝐫 𝐠𝐮𝐫𝐥… 𝐬𝐚𝐲 𝐦𝐲 𝐧𝐚𝐦𝐞, 𝐛𝐨𝐲𝐲𝐲 😏💖 𝐋𝐞𝐭 𝐦𝐞 𝐤𝐧𝐨𝐨𝐨𝐨𝐰! ❤️✨

👉 Color Game live sa Juan365 app at Website.

 #Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #reelsfypシ #fypシ゚viralシ #fypシ゚viralシfypシ゚","𝐈𝐟 𝐈’𝐦 𝐲𝐨𝐮𝐫 𝐠𝐮𝐫𝐥… 𝐬𝐚𝐲 𝐦𝐲 𝐧𝐚𝐦𝐞, 𝐛𝐨𝐲𝐲𝐲 😏💖 𝐋𝐞𝐭 𝐦𝐞 𝐤𝐧𝐨𝐨𝐨𝐨𝐰! ❤️✨

👉 Color Game live sa Juan365 app at Website.

 #Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #reelsfypシ #fypシ゚viralシ #fypシ゚viralシfypシ゚",19,1/14/2026 4:00,N/A,https://www.facebook.com/reel/852019951031604/,1,0,Videos,,,,,Lifetime,222,128,41,31,6,4,9,9,,,1399.47,9.52,0,0,0,,
1.22108E+17,6.15857E+13,Juankada Ellise,"｡⋆  🎀  𝒢𝒰𝒮𝒯🍑 𝒦𝐼𝒯𝒜𝒩𝒢 𝐼𝒮𝒜𝒴𝒜𝒲 𝒩𝒢 𝑀𝒜𝐵𝒜𝒢𝒜𝐿  🎀  ⋆｡

👉 Follow for more Good vibes.

 #Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #reelsfypシ #fypシviralシ #fypシviralシfypシ゚","｡⋆  🎀  𝒢𝒰𝒮𝒯🍑 𝒦𝐼𝒯𝒜𝒩𝒢 𝐼𝒮𝒜𝒴𝒜𝒲 𝒩𝒢 𝑀𝒜𝐵𝒜𝒢𝒜𝐿  🎀  ⋆｡

👉 Follow for more Good vibes.

 #Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #reelsfypシ #fypシviralシ #fypシviralシfypシ゚",13,1/14/2026 0:00,N/A,https://www.facebook.com/reel/1395068242313828/,1,0,Videos,,,,,Lifetime,956,664,55,38,9,8,22,17,,,5717.248,7.512,0,0,0,5,
1.22108E+17,6.15857E+13,Juankada Ellise,"𝐋𝐢𝐟𝐞 𝐢𝐬 𝐚𝐥𝐫𝐞𝐚𝐝𝐲 𝐛𝐞𝐚𝐮𝐭𝐢𝐟𝐮𝐥 — 𝐥𝐞𝐭’𝐬 𝐦𝐚𝐤𝐞 𝐢𝐭 𝐜𝐨𝐥𝐨𝐫𝐟𝐮𝐥 ✨
𝐘𝐨𝐮𝐫 𝐬𝐭𝐨𝐫𝐲. 𝐘𝐨𝐮𝐫 𝐜𝐨𝐥𝐨𝐫𝐬. 𝐘𝐨𝐮𝐫 𝐦𝐨𝐦𝐞𝐧𝐭.

👉 Comment  your favorite color

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise",,0,1/13/2026 17:03,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid033nM7AxunZ8iccedy56z5usptuxcCFzeVTutVouayofMy8EMH4Dpa7XPo8u2ruzrcl&id=61585679673115,0,0,Photos,,,,,Lifetime,235,103,29,21,4,4,0,,,,,,,,,,
1.22108E+17,6.15857E+13,Juankada Ellise,"🌸 𝐖𝐞𝐚𝐫 𝐩𝐢𝐧𝐤, 𝐟𝐞𝐞𝐥 𝐭𝐡𝐞 𝐰𝐢𝐧𝐤! 😉
𝐇𝐮𝐫𝐫𝐲, 𝐜𝐨𝐦𝐦𝐞𝐧𝐭 𝐛𝐚𝐠𝐨 𝐦𝐚-𝐦𝐢𝐬𝐬 𝐚𝐧𝐠 𝐥𝐢𝐧𝐤! ⚡👇

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #fypreelsシviralシ #fypchallenge #reelsfypシ","🌸 𝐖𝐞𝐚𝐫 𝐩𝐢𝐧𝐤, 𝐟𝐞𝐞𝐥 𝐭𝐡𝐞 𝐰𝐢𝐧𝐤! 😉
𝐇𝐮𝐫𝐫𝐲, 𝐜𝐨𝐦𝐦𝐞𝐧𝐭 𝐛𝐚𝐠𝐨 𝐦𝐚-𝐦𝐢𝐬𝐬 𝐚𝐧𝐠 𝐥𝐢𝐧𝐤! ⚡👇

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #fypreelsシviralシ #fypchallenge #reelsfypシ",18,1/13/2026 6:33,N/A,https://www.facebook.com/reel/25935714516040800/,0,0,Videos,,,,,Lifetime,2416,1775,56,45,6,5,74,61,,,23521.955,10.869,0,0,0,13,
1.22108E+17,6.15857E+13,Juankada Ellise,"𝐏𝐚𝐧𝐢𝐬 𝐤𝐚 𝐛𝐨𝐲! pa pa panis ka boy...
Beshies! ✨ watch Color Game live sa Juan365  app at Website 💖🎬

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #fypシ゚viralシ #reelsfypシ","𝐏𝐚𝐧𝐢𝐬 𝐤𝐚 𝐛𝐨𝐲! pa pa panis ka boy...
Beshies! ✨ watch Color Game live sa @[61572881214141:2048:Juan365]  app at Website 💖🎬

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #fypシ゚viralシ #reelsfypシ",15,1/12/2026 23:00,uploaded,https://www.facebook.com/reel/1282153177278239/,1,0,Videos,,,,,Lifetime,2736,2444,56,38,15,3,43,22,,,21575.854,8.81,0,0,0,21,
1.22107E+17,6.15857E+13,Juankada Ellise,"𝐁𝐞𝐬𝐡𝐢𝐞𝐬!!! 💖✨

Andito na naman ang good vibes, may kasamang swerte at tawanan hihi 😆🌸

👉 Watch Color Game LIVE sa Juan365 app at website
👉 Follow niyo na ko, besh, mwa 💋

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #fypreelsシviralシ #fypchallenge #reelsfypシ",,0,1/12/2026 21:29,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0q79QAbJ4N7S7jsfYr9FSntVxWckJp6zrWqdDmkkM6s9CdPEu6LunHNk6mKZbv9UAl&id=61585679673115,0,0,Photos,,,,,Lifetime,298,126,33,21,7,5,13,7,6,,,,,,,,
1.22107E+17,6.15857E+13,Juankada Ellise,Morningshift ❤️,,0,1/12/2026 21:28,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0qU7b6jqtT1Q9Z3WGgfjNvdEXpyFLqz4McHMGKhDE8m77unr83UF2ALW9Cec4cS9vl&id=61585679673115,0,1,Photos,,,,,Lifetime,191,88,12,11,1,0,21,5,16,,,,,,,,
1.22107E+17,6.15857E+13,Juankada Ellise,"Feeling the vibe, gettin’ the hype! 😎
Color Game 𝐀𝐋𝐋 𝐃𝐀𝐘, 𝐀𝐋𝐋 𝐍𝐈𝐆𝐇𝐓 🔥

👉𝐖𝐚𝐭𝐜𝐡 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐥𝐢𝐯𝐞 𝐚𝐭 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐚𝐩𝐩 𝐚𝐭 𝐖𝐞𝐛𝐬𝐢𝐭𝐞.

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #fypreelsシviralシ #fypchallenge #reelsfypシ","Feeling the vibe, gettin’ the hype! 😎
Color Game 𝐀𝐋𝐋 𝐃𝐀𝐘, 𝐀𝐋𝐋 𝐍𝐈𝐆𝐇𝐓 🔥

👉𝐖𝐚𝐭𝐜𝐡 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐥𝐢𝐯𝐞 𝐚𝐭 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐚𝐩𝐩 𝐚𝐭 𝐖𝐞𝐛𝐬𝐢𝐭𝐞.

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #fypreelsシviralシ #fypchallenge #reelsfypシ",14,1/12/2026 2:00,N/A,https://www.facebook.com/reel/865576329529583/,0,0,Videos,,,,,Lifetime,328,142,20,14,3,3,10,10,,,1800.236,7.378,0,0,0,,
1.22107E+17,6.15857E+13,Juankada Ellise,"𝐁𝐥𝐚𝐜𝐤 𝐧𝐞𝐯𝐞𝐫 𝐟𝐚𝐢𝐥𝐬—beauty na walang effort 🖤
Double tap kung black ang forever mood mo 🔥

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise","𝐁𝐥𝐚𝐜𝐤 𝐧𝐞𝐯𝐞𝐫 𝐟𝐚𝐢𝐥𝐬—beauty na walang effort 🖤
Double tap kung black ang forever mood mo 🔥

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise",10,1/11/2026 23:18,N/A,https://www.facebook.com/reel/1204983927805849/,0,0,Videos,,,,,Lifetime,4803,3802,37,28,4,5,36,22,,,24016.778,6.064,0,0,0,14,
1.22107E+17,6.15857E+13,Juankada Ellise,"𝐀 𝐝𝐚𝐲 𝐬𝐭𝐚𝐫𝐭𝐞𝐝 𝐛𝐲 𝐬𝐦𝐢𝐥𝐢𝐧𝐠 𝐢𝐬 𝐚 𝐝𝐚𝐲 𝐰𝐨𝐫𝐭𝐡 𝐰𝐢𝐧𝐧𝐢𝐧𝐠 😊
 😊✨
Smile ka rin today—comment 😊 below 👇

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise",,0,1/11/2026 16:37,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0RxdFMCLZv2J79imCLo5LKpEAdETdgvitYnu5wYsXCehAgC7Wm8a7FbPZyfhYWxdbl&id=61585679673115,0,0,Photos,,,,,Lifetime,242,96,9,6,2,1,10,4,6,,,,,,,,
1.22107E+17,6.15857E+13,Juankada Ellise,"𝐁𝐄𝐒𝐇𝐈𝐄𝐒!✨

What if pink is your lucky color?💞

👉Color Game live sa Juan365 app at Website💯  

Try your luck! 🎀

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise","𝐁𝐄𝐒𝐇𝐈𝐄𝐒!✨

What if pink is your lucky color?💞

👉Color Game live sa Juan365 app at Website💯  

Try your luck! 🎀

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise",7,1/11/2026 4:53,N/A,https://www.facebook.com/reel/25123586250674544/,0,0,Videos,,,,,Lifetime,260,123,21,14,7,0,9,9,,,1059.707,7.258,0,0,0,,
1.22107E+17,6.15857E+13,Juankada Ellise,"𝐇𝐞𝐥𝐥𝐨 𝐁𝐞𝐬𝐡𝐢𝐞𝐬! 💖

May this year be 𝐎𝐔𝐑 year - full of good vibes, wins, and unforgettable moments ✨
Let’s make it a year to remember! 🙌 

👉𝐖𝐚𝐭𝐜𝐡 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐥𝐢𝐯𝐞 𝐚𝐭 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐚𝐩𝐩 𝐚𝐭 𝐖𝐞𝐛𝐬𝐢𝐭𝐞.

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #fypreelsシviralシ #fypchallenge #reelsfypシ","𝐇𝐞𝐥𝐥𝐨 𝐁𝐞𝐬𝐡𝐢𝐞𝐬! 💖

May this year be 𝐎𝐔𝐑 year - full of good vibes, wins, and unforgettable moments ✨
Let’s make it a year to remember! 🙌 

👉𝐖𝐚𝐭𝐜𝐡 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐥𝐢𝐯𝐞 𝐚𝐭 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐚𝐩𝐩 𝐚𝐭 𝐖𝐞𝐛𝐬𝐢𝐭𝐞.

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #fypreelsシviralシ #fypchallenge #reelsfypシ",10,1/10/2026 18:00,N/A,https://www.facebook.com/reel/1402161791640679/,1,0,Videos,,,,,Lifetime,185,108,21,16,4,1,5,5,,,707.142,5.277,0,0,0,,
1.22107E+17,6.15857E+13,Juankada Ellise,"BESHIES 💞
A beautiful morning deserves love, laughter, and good vibes 💞☀️

𝐂𝐚𝐭𝐜𝐡 𝐭𝐡𝐞 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄 𝐨𝐧 𝐭𝐡𝐞 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐚𝐩𝐩 𝐨𝐫 𝐨𝐧 𝐭𝐡𝐞 𝐰𝐞𝐛𝐬𝐢𝐭𝐞 🔥🎮

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise",,0,1/10/2026 15:49,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02byx4YmtkCGGasvZYLQgCEgiAqJcrd65nVcSkTuoW9oiJvkjfW7zx9WYDW82VVb4Zl&id=61585679673115,0,0,Photos,,,,,Lifetime,319,127,27,21,4,2,22,5,17,,,,,,,,
1.22107E+17,6.15857E+13,Juankada Ellise,"Start your day with a smile—manood, mag-libang, at maki-enjoy sa 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐢𝐯𝐞 𝐬𝐚 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐚𝐩𝐩 𝐚𝐭 𝐰𝐞𝐛𝐬𝐢𝐭𝐞! 🎉

Tara na, good vibes all the way! ✨

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise","Start your day with a smile—manood, mag-libang, at maki-enjoy sa 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐢𝐯𝐞 𝐬𝐚 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐚𝐩𝐩 𝐚𝐭 𝐰𝐞𝐛𝐬𝐢𝐭𝐞! 🎉

Tara na, good vibes all the way! ✨

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise",12,1/10/2026 1:06,N/A,https://www.facebook.com/reel/870500685834080/,0,0,Videos,,,,,Lifetime,5672,4891,46,38,5,3,78,27,,,33289.908,6.36,0,0,0,51,
1.22107E+17,6.15857E+13,Juankada Ellise,"Hi beshies~ ❄️🔥

Maginaw ang tanghali pero mainit ang live ngayon
Watch Color Game Live sa Juan 365 app at website 💖

👉 Red rhyme’s with?
Drop your answers now 🔴✨

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise",,0,1/9/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02KKmYK1PikMTqC9uZXu8kihDS5ce79PMHar6e1GUYW5hrWyyGCpAFE94eHg939wvVl&id=61585679673115,0,0,Photos,,,,,Lifetime,323,136,21,17,2,2,24,11,13,,,,,,,,
1.22107E+17,6.15857E+13,Juankada Ellise,"You Know it's 𝐱𝟏𝟓𝟎 pag ganto na kataas ang energy ko!🤩

👉𝐖𝐚𝐭𝐜𝐡 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐥𝐢𝐯𝐞 𝐚𝐭 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐚𝐩𝐩 𝐚𝐭 𝐖𝐞𝐛𝐬𝐢𝐭𝐞.

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #fypreelsシviralシ #fypchallenge #reelsfypシ","You Know it's 𝐱𝟏𝟓𝟎 pag ganto na kataas ang energy ko!🤩

👉𝐖𝐚𝐭𝐜𝐡 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐥𝐢𝐯𝐞 𝐚𝐭 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐚𝐩𝐩 𝐚𝐭 𝐖𝐞𝐛𝐬𝐢𝐭𝐞.

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #fypreelsシviralシ #fypchallenge #reelsfypシ",28,1/9/2026 18:00,N/A,https://www.facebook.com/reel/1554806892393431/,1,0,Videos,,,,,Lifetime,1146,271,45,32,3,10,152,152,,,11194.179,12.465,0,0,0,,
1.22107E+17,6.15857E+13,Juankada Ellise,"𝐓𝐚𝐤𝐢𝐧𝐠 𝐢𝐭 𝐞𝐚𝐬𝐲 𝐭𝐨𝐝𝐚𝐲 🤎🤍
𝐒𝐥𝐨𝐰 𝐝𝐚𝐲𝐬 𝐨𝐧𝐥𝐲 ✨

👉 Watch Color game live sa Juan365 app at Website

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise",,0,1/9/2026 0:49,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid028bGgKoQM3adUdx2Fy3h3oqExj4TrEMykh61T3jHC2y4jK3jXCSbbULqohHztKdgbl&id=61585679673115,0,0,Photos,,,,,Lifetime,341,154,19,13,3,3,10,1,9,,,,,,,,
1.22107E+17,6.15857E+13,Juankada Ellise,Kulayan muna ang swerte mo!! ❤️,,0,1/9/2026 0:47,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02raSN6tUyq2czBe1aDZoDqCJBbdKTiPSgr2mkP51p8yYBuvCg2xfXfmXCwHyBVKrgl&id=61585679673115,0,1,Photos,,,,,Lifetime,156,72,14,8,4,2,4,4,,,,,,,,,
1.22106E+17,6.15857E+13,Juankada Ellise,"𝐇𝐞𝐥𝐥𝐨 𝐁𝐞𝐬𝐡𝐢𝐞𝐬! 👀✨

Throwback feels muna… pero mas solid ang LIVE action 😎
Manood na ng 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄 𝐬𝐚 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐀𝐩𝐩 𝐚𝐭 𝐖𝐞𝐛𝐬𝐢𝐭𝐞 🎨🔥

#Juan365 #Juan365Studios #ALLINJUANLIVE #juan365colorgame #JuankadaEllise #fypviralシ #reelsfypシ","𝐇𝐞𝐥𝐥𝐨 𝐁𝐞𝐬𝐡𝐢𝐞𝐬! 👀✨

Throwback feels muna… pero mas solid ang LIVE action 😎
Manood na ng 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄 𝐬𝐚 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐀𝐩𝐩 𝐚𝐭 𝐖𝐞𝐛𝐬𝐢𝐭𝐞 🎨🔥

#Juan365 #Juan365Studios #ALLINJUANLIVE #juan365colorgame #JuankadaEllise #fypviralシ #reelsfypシ",14,1/8/2026 18:00,uploaded,https://www.facebook.com/reel/920119870439255/,1,0,Videos,,,,,Lifetime,272,182,20,15,4,1,8,8,,,1331.296,6.431,0,0,0,,
1.22106E+17,6.15857E+13,Juankada Ellise,"𝐄𝐲𝐞𝐬 𝐢𝐜𝐞, 𝐛𝐞𝐲𝐛𝐞 🧊✨
𝐭𝐢𝐧𝐠𝐢𝐧𝐢𝐧𝐠𝐧𝐠𝐢𝐧𝐢𝐧𝐠 𝐧𝐢𝐧𝐠…

👉Watch Color Game live at Juan365 app at Website.

#Juan365 #Juan365Studios #ALLINJUANLIVE #juan365colorgame #JuankadaEllise #fypviralシ #reelsfypシ","𝐄𝐲𝐞𝐬 𝐢𝐜𝐞, 𝐛𝐞𝐲𝐛𝐞 🧊✨
𝐭𝐢𝐧𝐠𝐢𝐧𝐢𝐧𝐠𝐧𝐠𝐢𝐧𝐢𝐧𝐠 𝐧𝐢𝐧𝐠…

👉Watch Color Game live at Juan365 app at Website.

#Juan365 #Juan365Studios #ALLINJUANLIVE #juan365colorgame #JuankadaEllise #fypviralシ #reelsfypシ",11,1/8/2026 7:59,N/A,https://www.facebook.com/reel/639016315935255/,1,0,Videos,,,,,Lifetime,223,133,12,11,1,0,7,7,,,1007.68,6.107,0,0,0,,
