"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Matched Audience Targeting Consumption (Photo Click)","Other Clicks","Link Clicks","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions","Negative feedback from users: Hide"
122109575745141115,61584233476725,"Juankada Papa Joe","Ang kulay ang nagdesisyon, ang saya ang panalo! 🎨 

Congrats sa ating Color Game top winners kahapon!🤗

Comment your lucky color ⚪🟡🔵🔴🟢
Baka ikaw na ang susunod na mananalo!

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ",,0,"12/29/2025 20:50",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02m23T6rGfr8uRCbrBrKifZ8hVNCC6e7r2LqNmK7nGD7yZsyNJyFiVGP2NB51YJ7E5l&id=61584233476725,0,0,Photos,,,,,Lifetime,1204,540,23,19,0,4,22,15,7,,,,,,
122109307827141115,61584233476725,"Juankada Papa Joe","Quick update lang mga Joekada! 😊

Para sa mga nagtatanong kung saan mapapanood ang live, click niyo lang po ang link sa comment section ✨

See you!😁

#Juan365Studios #ALLINJUANLIVE #ColorGameLive #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ","Quick update lang mga Joekada! 😊

Para sa mga nagtatanong kung saan mapapanood ang live, click niyo lang po ang link sa comment section ✨

See you!😁

#Juan365Studios #ALLINJUANLIVE #ColorGameLive #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ",25,"12/28/2025 22:26",N/A,https://www.facebook.com/reel/1147189293896200/,0,0,Videos,,,,,Lifetime,1592,527,29,24,2,3,8,,8,,3601.015,4.177,0,0,0
122109275145141115,61584233476725,"Juankada Papa Joe","What happened last night was truly amazing—it was so much fun! ✨

Comment ‘❤️’ if you’d love to see us together again.

Follow for more!💙

#Juan365Studios #ALLINJUANLIVE #ColorGameLive #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ",,0,"12/28/2025 17:04",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0u3PUhe6X4bcx1nxfWjFKNYttHjiCrAsSFZa1uhsZUPqSjjbtWMBMvnPhMEA9CxgWl&id=61584233476725,0,0,Photos,,,,,Lifetime,1002,463,24,19,1,4,26,14,12,,,,,,
122109149793141115,61584233476725,"Juankada Papa Joe","Quick update lang mga Joekada! 😊

Live na kami mamayang 2PM kasama sina Juankada Host Jedi  at Juankada Host Starr. Samahan niyo kami, kita-kits!🥰

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ゚","Quick update lang mga Joekada! 😊

Live na kami mamayang 2PM kasama sina Juankada Host Jedi  at Juankada Host Starr. Samahan niyo kami, kita-kits!🥰

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ゚",40,"12/27/2025 21:53",N/A,https://www.facebook.com/reel/2412831149150992/,0,0,Videos,,,,,Lifetime,633,242,17,15,0,2,6,,6,,3976.005,8.441,0,0,0
122109134139141115,61584233476725,"Juankada Papa Joe","Hello Joekada! 🥰
On the way to work, tara samahan niyo ko at makisaya sa live mamayang 2PM - 10PM.

See you sa live Juankada!😊💙

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ゚","Hello Joekada! 🥰
On the way to work, tara samahan niyo ko at makisaya sa live mamayang 2PM - 10PM.

See you sa live Juankada!😊💙

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ゚",20,"12/27/2025 19:00",N/A,https://www.facebook.com/reel/1376519510692840/,1,0,Videos,,,,,Lifetime,1306,419,23,20,3,0,16,,16,,6038.555,5.187,0,0,0
122108954883141115,61584233476725,"Juankada Papa Joe","Hello fam How's your christmas?🎄
Tara samahan niyo ko sa live mamayang 2:00PM-10PM.
Don’t miss it 😉

It's your boy Papa Joe!
Follow for more!💙

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fypviralシ","Hello fam How's your christmas?🎄
Tara samahan niyo ko sa live mamayang 2:00PM-10PM.
Don’t miss it 😉

It's your boy Papa Joe!
Follow for more!💙

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fypviralシ",23,"12/26/2025 19:02",N/A,https://www.facebook.com/reel/1871417830208742/,0,0,Videos,,,,,Lifetime,1345,120,21,20,0,1,2,,2,,2519.3,5.536,0,0,0
122108060379141115,61584233476725,"Juankada Papa Joe",,,0,"12/22/2025 04:12",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Mi8cqFJizbnHZ1bXNHQpjLGtrupui3zXLncBEG9bBSCMaFEC72qtuebPSK5vBMEBl&id=61584233476725,0,1,Photos,,,,,Lifetime,206,93,2,2,0,0,2,1,1,,,,,,
122107852575141115,61584233476725,"Juankada Papa Joe","Malapit na Juankada! Ready na ba kayo maki All in Juan sa Saya?

#Juan365Studios #Juan365 #JuankadaPapaJoe #ALLINJUANLIVE #JuankadaHosts #Juankada",,0,"12/21/2025 03:50",N/A,https://www.facebook.com/photo.php?fbid=122107852575141115&set=a.122102925279141115&type=3,0,0,Photos,,,,,Lifetime,896,335,45,34,10,1,0,,,,,,,,
122107823349141115,61584233476725,"Juankada Papa Joe","Colorrrr Gameeee Live Soooonnnnnn Juankada 😊🥳",,0,"12/20/2025 23:47",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0R7NABGMhdM5yufPXF5uqyL6vU7fMNjpTmL9B8uQamZT5gSQaqjsMbHJjWAKw6Hv9l&id=61584233476725,0,1,Text,,,,,Lifetime,,75,2,2,0,0,4,,4,,,,,,
122107681419141115,61584233476725,"Juankada Papa Joe","Hi Juankada! I’m JuanKada Papa Joe, kasama n’yo sa laro kung saan kulay ang bida dito sa Juan365 Studios!

Kitakits everyJUAN!

#Juan365Studio #Juan365 #JuakadaPapaJoe #AllInJuanSaSaya #Juan365Ph #Juankada",,0,"12/20/2025 01:40",N/A,https://www.facebook.com/photo.php?fbid=122107681419141115&set=a.122102888301141115&type=3,0,0,Photos,,,,,Lifetime,233,91,11,8,3,0,13,1,12,,,,,,
122107329057141115,61584233476725,"Juankada Papa Joe",,,0,"12/18/2025 03:12",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0itdt14KWDsDseV6okyUUNKJxV7Wq1uTEAGiNSCtQhHqXMtLNPdEqsThrbusfaJkql&id=61584233476725,0,1,Photos,,,,,Lifetime,134,67,0,0,0,0,0,,,,,,,,
122104473231141115,61584233476725,"Juankada Papa Joe",,,0,"12/06/2025 01:25",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid026vm86tdinbJM44ff6U5iuCXqH8BFBwfnM8RHdMNLSPvXRztXrEi7ojUDKFBCSCNl&id=61584233476725,0,1,Photos,,,,,Lifetime,152,70,0,0,0,0,12,2,7,3,,,,,
122104473159141115,61584233476725,"Juankada Papa Joe","Juankada Papa Joe updated their status.",,0,"12/06/2025 01:25",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02oUTEH8SnSWusrkQLe9kUR9dUwc6LCQM75RLvQzkQYGVxGAt6NiwPvdNQxyx6N8Zpl&id=61584233476725,0,0,Text,,,,,Lifetime,,60,0,0,0,0,0,,,,,,,,
122104314651141115,61584233476725,"Juankada Papa Joe","Meet your Juankada Host Papa Joe 😊🩵🧡 

See you real soon sa live 🫰🏻 

#Juan365 #JuankadaHostPapaJoe",,0,"12/05/2025 07:20",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Mq1fx1rXUrNxUH7srDhXnE51SSTSa5QjLW7rn1PKCDJGPRM92ZJSJK6cjx7oL72ml&id=61584233476725,0,0,Photos,,,,,Lifetime,1151,457,41,39,0,2,112,55,57,,,,,,
122102925255141115,61584233476725,"Juankada Papa Joe","Juankada Papa Joe updated their cover photo.",,0,"12/01/2025 18:46",N/A,https://www.facebook.com/photo.php?fbid=122102925255141115&set=a.122102925279141115&type=3,0,0,Photos,,,,,Lifetime,6,2,0,0,0,0,1,,1,,,,,,
122102917203141115,61584233476725,"Juankada Papa Joe","JUANkadaaaaaaaa angkol is hereeee!!!!!",,0,"12/01/2025 18:32",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0iuQDgUbvipnss1iqPkrq4YxdkwdhTo9HaZF5s5X2frV8DKdMBdZTQv5B7PrrUGHVl&id=61584233476725,0,0,Text,,,,,Lifetime,158,80,9,0,9,0,2,,2,,,,,,
122108647239145396,61584361885503,"Juankada Sabbie",,,0,"12/17/2025 03:07",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0iLxxzHSrzd4opHhgqdXNk3x2PP7ia2qNvWNvNHhea7crxrGZmNU6A9Vtzm6ibVi3l&id=61584361885503,0,1,Videos,,,,,Lifetime,,171,5,5,0,0,4,,4,,,,,,,
122112133695145396,61584361885503,"Juankada Sabbie","GOOD MORNING, SABBIES! 🌞🎉
Unang pasok ng 2026—simulan natin sa tawanan, kwentuhan, good vibes at swerte! 🍀✨

Kung hanap mo ang saya, kulitan, at panalong energy
nandito na kami LIVE!☺

Tara na, sabay-sabay tayong mag-ENJOY! 💛🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","GOOD MORNING, SABBIES! 🌞🎉
Unang pasok ng 2026—simulan natin sa tawanan, kwentuhan, good vibes at swerte! 🍀✨

Kung hanap mo ang saya, kulitan, at panalong energy
nandito na kami LIVE!☺

Tara na, sabay-sabay tayong mag-ENJOY! 💛🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",13,"12/31/2025 15:29",N/A,https://www.facebook.com/reel/3784413481864502/,0,0,Videos,,,,,Lifetime,2040,1558,19,19,0,0,20,,20,,11103.044,6.725,0,0,0,
122111952219145396,61584361885503,"Juankada Sabbie","Hello, Sabbies!

Here’s our little recap for 2025 🥳
We hope for more moments like this with you, Sabbies! Don’t forget to follow and share us so we can grow even more next year.

Happy New Year! Same love, same good vibes in all our LIVE sessions in 2026 🎉✨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#Followme #trending #fyp #reels","Hello, Sabbies!

Here’s our little recap for 2025 🥳
We hope for more moments like this with you, Sabbies! Don’t forget to follow and share us so we can grow even more next year.

Happy New Year! Same love, same good vibes in all our LIVE sessions in 2026 🎉✨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#Followme #trending #fyp #reels",49,"12/31/2025 02:08",N/A,https://www.facebook.com/reel/704163429219020/,0,0,Videos,,,,,Lifetime,1454,1295,19,18,1,0,12,,12,,7276.738,5.467,0,0,0,
122111883963145396,61584361885503,"Juankada Sabbie","Goodmorning mahal kong SABBIES! 🫶
Ready na ulit kame maghatid ng swerte, saya at ngiti sainyo♥️

LIVE tayo 6AM–2PM!
Log in na! Sama-sama tayong maging masaya buong umaga!✨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#Followme #trending #fyp #reels",,0,"12/30/2025 16:02",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02gRMPjAr8cLyQ8of9oYDB5ctFTgGfjuWjR4bzWbsGFXqSXypkNQVY2U2PpwqWtoNCl&id=61584361885503,0,0,Photos,,,,,Lifetime,740,256,26,24,1,1,38,25,13,,,,,,,
122111682327145396,61584361885503,"Juankada Sabbie","Hello Sabbies ☺️💖 
Here’s our Behind the Scene today!
Still bungisngis on-cam or off-cam pa yan🤪

Isang❤️ naman kung isa ka sa napangiti ni Juankda Sabbie! 🥰

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#Followme #trending #fyp #reels","Hello Sabbies ☺️💖 
Here’s our Behind the Scene today!
Still bungisngis on-cam or off-cam pa yan🤪

Isang❤️ naman kung isa ka sa napangiti ni Juankda Sabbie! 🥰

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#Followme #trending #fyp #reels",19,"12/30/2025 02:13",N/A,https://www.facebook.com/reel/1548381503086700/,0,0,Videos,,,,,Lifetime,2745,2392,39,37,1,1,19,,19,,9941.966,4.028,0,0,0,
122111652375145396,61584361885503,"Juankada Sabbie","From energy hanggang swerte vibes — Juankada Sabbie owned the stage sa Juan365 Color Game Live! 💃🎤
Every banat, every tawa, every kulay — solid performance na hindi mo pwedeng palampasin!

Kung napasaya ka niya live, this one’s for you.
Kung na-miss mo, panoorin mo na ‘to at humabol sa saya! 🔴🟡🔵🟢

Drop a ❤️ kung bet mo ang performance ni Juankada Sabbie!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#Followme #trending #fyp #reels","From energy hanggang swerte vibes — Juankada Sabbie owned the stage sa Juan365 Color Game Live! 💃🎤
Every banat, every tawa, every kulay — solid performance na hindi mo pwedeng palampasin!

Kung napasaya ka niya live, this one’s for you.
Kung na-miss mo, panoorin mo na ‘to at humabol sa saya! 🔴🟡🔵🟢

Drop a ❤️ kung bet mo ang performance ni Juankada Sabbie!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#Followme #trending #fyp #reels",47,"12/29/2025 21:36",N/A,https://www.facebook.com/reel/1882208285717797/,0,0,Videos,,,,,Lifetime,3173,2734,86,66,19,1,86,,86,,23538.63,8.119,0,0,0,
122111614401145396,61584361885503,"Juankada Sabbie","Goodmorning Sabbies🌞💖

Ready na ba kayo sa panibagong umaga na puno ng saya at swerte? ☺️ Watch us live sa Juan365 App at website 

Don’t miss the fun!

#Juan365 #Juan365Studios #AllInJuanSaSaya #Juankada #Juan365ColorGame #ALLINJUANLIVE #ColorGameLive #juankadasabbie",,0,"12/29/2025 14:45",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0tmSgp3uRXAi8Y4zvQUKmWynxb7GQcJZtw8sCeh4eHai3D5aJ3L4w9pppWyAUYu6vl&id=61584361885503,0,0,Photos,,,,,Lifetime,297,107,18,18,0,0,5,1,4,,,,,,,
122111509191145396,61584361885503,"Juankada Sabbie","Are you guys ready to watch this beautiful lady live on colorgame? 
Watch na! 6am-2pm tomorrow! See you Sabbies 😉💖

Tag your friends to join us on our next LIVE🥰

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbie
#Followme #trending #fyp #reels","Are you guys ready to watch this beautiful lady live on colorgame? 
Watch na! 6am-2pm tomorrow! See you Sabbies 😉💖

Tag your friends to join us on our next LIVE🥰

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbie
#Followme #trending #fyp #reels",32,"12/29/2025 01:38",N/A,https://www.facebook.com/reel/25466113629675746/,0,0,Videos,,,,,Lifetime,3390,3014,106,97,8,1,52,,52,,19093.127,6.159,0,0,0,
122111446491145396,61584361885503,"Juankada Sabbie","Mirror mirror on the wall,
Let's all welcome our Sabbie on the floor ❤️

Drop a ❤️ kung gusto mo swertehin

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#Followme #trending #fyp #reels","Mirror mirror on the wall,
Let's all welcome our Sabbie on the floor ❤️

Drop a ❤️ kung gusto mo swertehin

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#Followme #trending #fyp #reels",19,"12/28/2025 18:04",N/A,https://www.facebook.com/reel/883608314164485/,0,0,Videos,,,,,Lifetime,2303,1943,23,23,0,0,11,,11,,10790.128,5.405,0,0,0,
122111222589145396,61584361885503,"Juankada Sabbie","Juankada Sabbie is all smiles and all set before hitting the stage 🎥💄
Ready na ang good vibes, swerte, at saya bago magsimula ang Juan365 Color Game Live!

Abangan n’yo ang energy niya mamaya — sabay-sabay tayong maki-kulay, maki-swerte, at maki-saya! 🔴🟡🔵🟢
Who’s excited to play with Juankada Sabbie? 🙋‍♂️🙋‍♀️

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#Followme #trending #fyp #reels","Juankada Sabbie is all smiles and all set before hitting the stage 🎥💄
Ready na ang good vibes, swerte, at saya bago magsimula ang Juan365 Color Game Live!

Abangan n’yo ang energy niya mamaya — sabay-sabay tayong maki-kulay, maki-swerte, at maki-saya! 🔴🟡🔵🟢
Who’s excited to play with Juankada Sabbie? 🙋‍♂️🙋‍♀️

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#Followme #trending #fyp #reels",26,"12/27/2025 15:47",N/A,https://www.facebook.com/reel/1487831025616119/,0,0,Videos,,,,,Lifetime,3647,3136,50,49,1,0,34,,34,,19885.064,6.097,0,0,0,
122111034639145396,61584361885503,"Juankada Sabbie","Daylight check? Still pretty.😉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#Followme #trending #fyp #reels","Daylight check? Still pretty.😉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#Followme #trending #fyp #reels",41,"12/26/2025 19:30",N/A,https://www.facebook.com/reel/1447383800728376/,0,0,Videos,,,,,Lifetime,3980,2921,109,102,6,1,104,,104,,22463.916,6.266,0,0,0,
122110830069145396,61584361885503,"Juankada Sabbie","Its been a week, but still can't forget this pretty girl Sabbieee~

React ❤️ kung agree ka sa pretty na part

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
 #Followme #trending #fyp #reels","Its been a week, but still can't forget this pretty girl Sabbieee~

React ❤️ kung agree ka sa pretty na part

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
 #Followme #trending #fyp #reels",12,"12/25/2025 23:00",N/A,https://www.facebook.com/reel/860274253547871/,0,0,Videos,,,,,Lifetime,2839,937,191,163,25,3,140,,140,,16636.573,8.167,0,0,0,
122110466769145396,61584361885503,"Juankada Sabbie","Christmas vibes is totally here Juankada! 🎄

Be part ng makulay at maligayang pasko! Follow for more 😘

Comment 🎄 if your feeling the vibes !
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbie
 #Followme #trending #fyp #reels","Christmas vibes is totally here Juankada! 🎄

Be part ng makulay at maligayang pasko! Follow for more 😘

Comment 🎄 if your feeling the vibes !
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbie
 #Followme #trending #fyp #reels",14,"12/24/2025 06:47",N/A,https://www.facebook.com/reel/1630764504954921/,0,0,Videos,,,,,Lifetime,987,636,33,25,7,1,23,,23,,4455.159,5.808,0,0,0,
122109739593145396,61584361885503,"Juankada Sabbie","Malapit na Juankada! Ready na ba kayo maki All in Juan sa Saya?

#Juan365Studios #JuankadaSabbie #Juan365 #ALLINJUANLIVE #JuankadaHosts #Juankada",,0,"12/21/2025 03:18",N/A,https://www.facebook.com/photo.php?fbid=122109739593145396&set=a.122094606033145396&type=3,0,0,Photos,,,,,Lifetime,2,1,7,7,0,0,0,,,,,,,,,
122109739413145396,61584361885503,"Juankada Sabbie","Hello Juankada! 🎉 Juankada Sabbie here — kasama n’yo sa kulitan, hula, at tawa sa Color Game ng Juan365 studios! 

Kitakits everyJUAN!

#Juan365Studios #JuankadaSabbie #Juan365 #ALLINJUANLIVE #JuankadaHosts #Juankada",,0,"12/21/2025 03:17",N/A,https://www.facebook.com/photo.php?fbid=122109739413145396&set=a.122094562035145396&type=3,0,0,Photos,,,,,Lifetime,3191,1076,117,100,14,3,268,53,215,,,,,,,
122109701685145396,61584361885503,"Juankada Sabbie",,,0,"12/20/2025 22:05",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0u6LXUM7XyBJyS2crjG2wjEToRHBCGUjALtqo9o84AyJRKRez5T7UT1A5PaRUkEEEl&id=61584361885503,0,1,Text,,,,,Lifetime,,182,8,7,1,0,2,,2,,,,,,,
122109074151145396,61584361885503,"Juankada Sabbie",,,0,"12/19/2025 00:44",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0K6f6t9VKLqqEC6GeNu12dMCcL6ynfexrpmEeYVaGhVXL3vswfDQNaRmo9V6SbTCJl&id=61584361885503,0,1,Photos,,,,,Lifetime,517,199,10,10,0,0,1,,1,,,,,,,
122106895353149417,61584482528597,"Juankada Shann",,,0,"12/19/2025 21:51",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0Bq79FrDFqatxzGx7gToXr39WLV5Zwypg9Ds9GLZKTriosbQ5VHmcypDXv9LecNzcl,0,1,Photos,,,,,Lifetime,31,20,2,2,0,0,0,,,,,,,,,
122106895425149417,61584482528597,"Juankada Shann",,,0,"12/19/2025 21:51",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid037nJXHfjUyp8kpTjK9xBHr1ycTH6bvWubjsfyapGbFD674Yf1w4gUFm2UNKHFU7QCl,0,1,Videos,,,,,Lifetime,,20,1,1,0,0,1,,1,,,,,,,
122107082565149417,61584482528597,"Juankada Shann","Juankada Shann🌈

#Juan365Studio #Juan365  #Juankadahostshann #AllInJuanSaSaya #Juan365Ph #Juankada",,0,"12/20/2025 19:35",N/A,https://www.facebook.com/photo.php?fbid=122107082565149417&set=a.122099314527149417&type=3,0,0,Photos,,,,,Lifetime,120,49,11,10,1,0,6,,6,,,,,,,
122107105671149417,61584482528597,"Juankada Shann","Game na ba ang lahat for color game abangan😘
#JuanKada #Juan365 #juankadahostshann",,0,"12/20/2025 21:59",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0372wskSk4Fr4Qujtw7ecegE9U4d5LwZCrtTESeng9GjQZDGNG64Ca92fmrsBbUJuul,0,1,Text,,,,,Lifetime,,25,2,2,0,0,1,,1,,,,,,,
122107124751149417,61584482528597,"Juankada Shann","Juankada Shann updated their cover photo.",,0,"12/21/2025 00:12",N/A,https://www.facebook.com/photo.php?fbid=122107124751149417&set=a.122099315145149417&type=3,0,0,Photos,,,,,Lifetime,2,2,5,5,0,0,0,,,,,,,,,
122107439499149417,61584482528597,"Juankada Shann","Handa na bang maging makulay ang o kulayan ang iniyong mga kapalan ng ka suwertihan dahil kung oo download na ng juan365 at sabay sabay tayo mag laro ng COLOR GAME! #Juan365 #juan365studio #Juankadahostshann",,0,"12/22/2025 07:24",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02BAE7WUdKuRyDXiwYYeDTxbccYwhK9Bhd3khRZ4N572RcfAhcfrRFjd8HUbU5KzzSl,0,1,Photos,,,,,Lifetime,44,25,3,3,0,0,4,2,2,,,,,,,
122107462635149417,61584482528597,"Juankada Shann","Juankada! Onting sandali nalang🤩",,0,"12/22/2025 09:35",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0NNaFaayPnAhve3V2LmhizKLvcvaJxcRqv7YZAsERmhwMGNoWmpZoa1GKVS1P8E8yl,0,1,Photos,,,,,Lifetime,52,28,4,4,0,0,11,2,9,,,,,,,
122107488525149417,61584482528597,"Juankada Shann","Lets g mga ka juankada umpisahan ng kulayan ng kasuwertihan ang ating mga kapalaran🌈",,0,"12/22/2025 10:31",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02MoNbjkdk8C3A7MHZ9k9QruEf5FQCGgN23MSgytxn52E9oQRsLtQTUumP8aDXzKNpl,0,1,Photos,,,,,Lifetime,76,33,3,3,0,0,3,1,2,,,,,,,
122107556175149417,61584482528597,"Juankada Shann",,,0,"12/22/2025 18:11",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0nhtwZfQu6pVtww8gJNXFu77cgEWTcPWrPvuqSi4CTBa5e1UnzWDNod3FMrjSmCBNl,0,1,Text,,,,,Lifetime,,42,6,5,1,0,1,,1,,,,,,,
122107598817149417,61584482528597,"Juankada Shann","Hi shanshines 🌙 It’s your Juankada Shann. Parang opening scene ng paborito mong movie.  Smash ♥️ and follow now.","Hi shanshines ✨ It’s your Juankada Shann.
Parang opening scene ng paborito mong movie.

Smash ♥️ and follow now.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #Juankada #foryoupage #reelsviral #phcontent #cinematiclife #aestheticvibes #creatorph #JuankadaShann #Shanshines",19,"12/23/2025 00:12",N/A,https://www.facebook.com/reel/2365544137228322/,0,0,Videos,,,,,Lifetime,346,120,22,16,3,3,18,,18,,2537.738,10.232,0,0,0,
122107626909149417,61584482528597,"Juankada Shann","Hi shanshines ✨ I’m Juankada Shann 💗
Good vibes, real feels this page is for you.

👉 Which photo do you like most?
👉 Tag your friends & follow for daily good vibes!

#JuankadaShann #Shanshines #GoodVibesOnly #FYP #ForYouPage #ReelsPH #CreatorPH #ViralPH #EngagementPost #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #Juankada",,0,"12/23/2025 03:00",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0YEQ3wkmLikj7F3HU3E4uRpwgx2D3dcmwNgxegsMGoQ4uwH12KaKuLtnmAQm2YygPl,0,0,Photos,,,,,Lifetime,109,41,7,7,0,0,9,6,3,,,,,,,
122107766613149417,61584482528597,"Juankada Shann","It’s you, Juankada Shann ✨
Maaga ang party, para ramdam na ang Pasko!
Kamusta Christmas niyo Shanshines?

👉 Share sa comment section, tag your friends, and follow for more good vibes!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #Juankada  #ChristmasVibes #EarlyChristmas #HolidayFeels #PaskoNa #ReelsPH #FYP #ForYou #ViralPH #JuankadaShann #Shanshines","It’s you, Juankada Shann ✨
Maaga ang party, para ramdam na ang Pasko!
Kamusta Christmas niyo Shanshines?

👉 Share sa comment section, tag your friends, and follow for more good vibes!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #Juankada  #ChristmasVibes #EarlyChristmas #HolidayFeels #PaskoNa #ReelsPH #FYP #ForYou #ViralPH #JuankadaShann #Shanshines",28,"12/23/2025 18:15",N/A,https://www.facebook.com/reel/2026690741460462/,0,0,Videos,,,,,Lifetime,276,97,25,19,5,1,11,,11,,1935.97,8.72,0,0,0,
122107767351149417,61584482528597,"Juankada Shann",,,0,"12/23/2025 18:23",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0i4NAoUj7tF74e6HEPhTMuSX4W1eJ831BXmdDV1DCesYjjTvfJMRUmJ4hXvwZtUubl,0,1,Videos,,,,,Lifetime,,24,6,6,0,0,0,,,,,,,,,
122107779567149417,61584482528597,"Juankada Shann","Main character energy on 🌟
Swipe ➡️ and feel the Juankada Shann vibe!

👉 Which photo is your fave? Comment below!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #Juankada #MainCharacterVibes #JuankadaShann #Shanshines #ReelsPH #GoodEnergy",,0,"12/23/2025 20:15",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0bMoADd26akva5UhdvV1gQxqNnQTAY1aZfY1efYhWwZSRW4Acq41DFwFcZuZwvyMzl,0,0,Photos,,,,,Lifetime,89,34,6,6,0,0,6,3,3,,,,,,,
